ss,right,left
121.5,6.940715284839122,7.829288636859627
122.0,6.870497848547913,7.899498604080205
122.5,6.803664058744611,7.96632873404153
123.0,6.740208639983071,8.029793707996783
123.5,6.680197462809512,8.089815796486926
124.0,6.623655349974638,8.146342293057803
124.5,6.570615068780282,8.19938136463268
125.0,6.521046223791005,8.248962472708309
125.5,6.474955452205703,8.295048950090244
126.0,6.432250286831282,8.337752165168416
126.5,6.392853991348056,8.377149994132564
127.0,6.356677338564254,8.413315961296021
127.5,6.323582545355693,8.44641673436891
128.0,6.293412509861712,8.47659593846722
128.5,6.26597764281336,8.50401249353619
129.0,6.24110831346321,8.528891337434496
129.5,6.218589367948318,8.551414510216786
130.0,6.198146477292765,8.571846908781136
130.5,6.179569059097815,8.590432553300317
131.0,6.162570712721099,8.60742826168308
131.5,6.146867746408204,8.623133412345714
132.0,6.132190569929334,8.637803005774751
132.5,6.118212718973179,8.651785973722712
133.0,6.1046333677150635,8.665365754558168
133.5,6.091125876018366,8.67887463963822
134.0,6.077347258260418,8.692660385908896
134.5,6.062992333029283,8.707015312907457
135.0,6.047722103735087,8.722279657027334
135.5,6.031182609011956,8.738822036584438
136.0,6.013057366335506,8.756934292413767
136.5,5.993121640174284,8.776879862843897
137.0,5.971727820503792,8.798272833416831
137.5,5.949399317312043,8.820600114128172
138.0,5.926741807708352,8.843256979217044
138.5,5.904307117735192,8.86569504742344
139.0,5.8827276006144755,8.887268284435336
139.5,5.8626181612067585,8.907384461781966
140.0,5.84458475466831,8.925408082631623
140.5,5.829295063867252,8.940706560013522
141.0,5.817329408541531,8.952664833681881
141.5,5.809351989994437,8.960646962408003
142.0,5.805978107108841,8.964025827206957
142.5,5.807795977492766,8.962201592838422
143.0,5.815412849077323,8.95458623936125
143.5,5.829419629354789,8.940588802259334
144.0,5.8503362013758275,8.919665437404394
144.5,5.878704155711443,8.891301813354813
145.0,5.915022594582906,8.854974588213617
145.5,5.959826867315635,8.810141471840769
146.0,6.010968896104884,8.75903491315253
146.5,6.059386893385753,8.710613962470417
147.0,6.104506019059563,8.66549448717891
147.5,6.146794417474372,8.623206073324004
148.0,6.186716177762751,8.58328431669679
148.5,6.224460282787208,8.545540211519954
149.0,6.260035055173621,8.50996543742582
149.5,6.293404377427781,8.476596116785178
150.0,6.324570849172787,8.445429634818105
150.5,6.353513260287285,8.4164872337781
151.0,6.380217372045377,8.389783116461656
151.5,6.404661985449684,8.365338507309634
152.0,6.4268362359850215,8.343164250070597
152.5,6.446728756582794,8.323271738107612
153.0,6.464316293051278,8.305684191158146
153.5,6.479585120832045,8.290415463177267
154.0,6.49252504862419,8.277476413962054
154.5,6.503421045080243,8.266576970211476
155.0,6.512572010958308,8.25742886861836
155.5,6.51996315340667,8.250038645010754
156.0,6.525576732474651,8.244424274476557
156.5,6.529381971896803,8.240615384862696
157.0,6.531382016830279,8.23861548052597
157.5,6.531585562656829,8.238414961293259
158.0,6.529931220875229,8.24006743028517
158.5,6.5264321681742405,8.243567453857201
159.0,6.521088804430271,8.24891213195532
159.5,6.5138484219401125,8.25615454216685
160.0,6.50483334569702,8.265165650400721
160.5,6.494305785616012,8.275697979378668
161.0,6.4825433882199714,8.28745551185958
161.5,6.4699146869773,8.300083754570588
162.0,6.456681101820965,8.313318689913672
162.5,6.443191711366163,8.326808317380479
163.0,6.429740262004457,8.340260553926484
163.5,6.416642924474822,8.35336100164523
164.0,6.404202070290155,8.365799553895918
164.5,6.3927172945558315,8.377286200097918
165.0,6.3824970971260155,8.387504611581663
165.5,6.373838896400672,8.396163918478944
