x,y
149.17352294921875,-91.3272705078125
149.1736602783203,-91.32708740234376
149.17381286621094,-91.32688903808594
149.17391967773438,-91.32674407958984
149.17398071289062,-91.32665252685548
149.17401123046875,-91.32659149169922
149.17674255371094,-91.32271575927734
149.1822967529297,-91.3148956298828
149.1903076171875,-91.3035125732422
149.2003936767578,-91.2891616821289
149.212890625,-91.2714614868164
149.22830200195312,-91.24961853027344
149.24378967285156,-91.22763061523438
149.2642822265625,-91.19857788085938
149.2847137451172,-91.1695556640625
149.3089141845703,-91.13521575927734
149.3326416015625,-91.10155487060548
149.35618591308594,-91.06812286376952
149.38174438476562,-91.03184509277344
149.41314697265625,-90.98724365234376
149.4410858154297,-90.94754028320312
149.4705352783203,-90.90567779541016
149.50140380859375,-90.86178588867188
149.5358428955078,-90.81285858154295
149.57217407226562,-90.76116943359376
149.60545349121094,-90.71380615234376
149.63998413085938,-90.66466522216795
149.67825317382812,-90.61019134521484
149.71742248535156,-90.55441284179688
149.75694274902344,-90.49813842773438
149.7965850830078,-90.44163513183594
149.84005737304688,-90.3796844482422
149.88357543945312,-90.31761932373048
149.92320251464844,-90.26104736328124
149.96739196777344,-90.19801330566406
150.01681518554688,-90.12744140625
150.06051635742188,-90.06505584716797
150.10885620117188,-89.99598693847656
150.15829467773438,-89.92530822753906
150.21043395996094,-89.85074615478516
150.2588653564453,-89.78150177001953
150.30990600585938,-89.7084732055664
150.36062622070312,-89.63584899902344
150.41250610351562,-89.56149291992188
150.47178649902344,-89.47654724121094
150.52195739746094,-89.40460205078125
150.5777130126953,-89.32463073730469
150.63246154785156,-89.24610137939453
150.68780517578125,-89.16665649414062
150.74732971191406,-89.08116149902344
150.806640625,-88.99591827392578
150.863037109375,-88.91483306884766
150.926513671875,-88.8235092163086
150.9877471923828,-88.73533630371094
151.04876708984375,-88.6474838256836
151.10958862304688,-88.5598373413086
151.17787170410156,-88.46142578125
151.23855590820312,-88.37387084960938
151.30874633789062,-88.27254486083984
151.37591552734375,-88.17555236816406
151.4500274658203,-88.0684814453125
151.51455688476562,-87.97515106201172
151.58651733398438,-87.8710708618164
151.66104125976562,-87.76319885253906
151.73638916015625,-87.65408325195312
151.8110809326172,-87.5457992553711
151.8908233642578,-87.43016815185547
152.37107849121094,-86.73189544677734
152.45155334472656,-86.6146469116211
152.53549194335938,-86.49222564697266
152.6183319091797,-86.37128448486328
152.73448181152344,-86.20164489746094
152.82794189453125,-86.06498718261719
152.91494750976562,-85.93770599365234
153.43682861328125,-85.17201232910156
153.97848510742188,-84.3736343383789
154.5535888671875,-83.52181243896484
155.15000915527344,-82.63381958007812
155.92237854003906,-81.47685241699219
156.67787170410156,-80.33747863769531
157.35269165039062,-79.31317901611328
157.48770141601562,-79.10743713378906
157.61856079101562,-78.90782928466797
157.75418090820312,-78.70075225830078
157.88668823242188,-78.4981689453125
158.01605224609375,-78.30033874511719
158.14596557617188,-78.10163116455078
158.275634765625,-77.90335845947266
158.41122436523438,-77.69599151611328
158.54873657226562,-77.48567962646484
158.69601440429688,-77.26044464111328
158.83612060546875,-77.04620361328125
158.96945190429688,-76.84227752685547
159.103271484375,-76.63764190673828
159.24249267578125,-76.42469024658203
159.39041137695312,-76.1985092163086
159.539794921875,-75.97002410888672
159.6883544921875,-75.74283599853516
159.82925415039062,-75.52735137939453
159.9761962890625,-75.30265808105469
160.13177490234375,-75.064697265625
160.275390625,-74.84508514404297
160.4345703125,-74.60162353515625
160.58572387695312,-74.37049102783203
160.74002075195312,-74.13451385498047
160.89276123046875,-73.90093994140625
161.0439453125,-73.66969299316406
161.20816040039062,-73.41857147216797
161.3651123046875,-73.17854309082031
161.52841186523438,-72.92879486083984
161.68228149414062,-72.6935043334961
161.84588623046875,-72.44328308105469
161.9974365234375,-72.21150970458984
162.15342712402344,-71.97278594970703
162.3157196044922,-71.7238998413086
162.46728515625,-71.49083709716797
162.61936950683594,-71.25650024414062
162.78256225585938,-71.00443267822266
162.9368896484375,-70.76549530029297
163.1061553955078,-70.50273132324219
163.2752227783203,-70.23958587646484
163.44039916992188,-69.98190307617188
