ss,right,left
41.0,9.142859667860101,9.127137414668006
41.5,9.149610606028219,9.120385454376384
42.0,9.15648983269033,9.113506174169231
42.5,9.163452771853095,9.106543248301595
43.0,9.170469658022876,9.099526477971589
43.5,9.177496810123312,9.092498599648367
44.0,9.18448218936721,9.085517975456213
44.5,9.191400170379614,9.078603373768367
45.0,9.198205935793393,9.071798219668512
45.5,9.20486193402366,9.065134316644839
46.0,9.211313510149198,9.058690036724183
46.5,9.21754218010117,9.052461115405247
47.0,9.2234898410378,9.046512181965484
47.5,9.229117603712904,9.040878937875027
48.0,9.23438989920765,9.035614703363041
48.5,9.239264592658516,9.030737041051669
49.0,9.24370119978855,9.02629429412311
49.5,9.24766564277687,9.022330140040975
50.0,9.251107082878498,9.018891124339378
50.5,9.253985293693066,9.016018563183525
51.0,9.256269434585109,9.013733743068375
51.5,9.257915045176045,9.012088062276264
52.0,9.258872348416048,9.011131807353916
52.5,9.259108451197113,9.010890233547636
53.0,9.25859152549228,9.011407668985163
53.5,9.257263685170562,9.012741220955313
54.0,9.255093335161387,9.014905080453621
54.5,9.252038037416899,9.017957400348072
55.0,9.2480650406754,9.021931327700964
55.5,9.243120707532341,9.02687464029971
56.0,9.237171160598992,9.032830204797795
56.5,9.230180192565163,9.039824384911816
57.0,9.222103769213016,9.047892767481303
57.5,9.212896661596401,9.057105705540941
58.0,9.202515281880931,9.067488418402899
58.5,9.190933976063874,9.079062384544807
59.0,9.178105548821057,9.091897196779781
59.5,9.163981919713352,9.10601441937725
60.0,9.148536095385529,9.121467992008268
60.5,9.131711906163025,9.138290992522036
61.0,9.113540503781165,9.156463521585628
61.5,9.094163345220377,9.175836079018087
62.0,9.073761892792923,9.196237459815004
62.5,9.052489361660163,9.217514474624918
63.0,9.030521762149158,9.239481974313094
63.5,9.008038191299248,9.261959969309064
64.0,8.98519034853512,9.284804941161836
64.5,8.96215693946705,9.307846395417496
65.0,8.939110395122347,9.33088596947618
65.5,8.91621405293394,9.353788337944927
66.0,8.89364493218685,9.37635029875087
66.5,8.871566278441197,9.39842928562793
67.0,8.850143209716054,9.419859395702328
67.5,8.829544947370549,9.4404581594532
68.0,8.809952114371015,9.460045020198177
68.5,8.791529921522999,9.47847032129263
69.0,8.774443919044257,9.495556703295193
69.5,8.758864412552835,9.511138952424977
70.0,8.744961453354582,9.525041939665162
70.5,8.732900113333733,9.537102927691727
71.0,8.72285250001423,9.54715089594301
71.5,8.714990277857748,9.555004994595278
72.0,8.709482033891865,9.560514278985874
72.5,8.706500669927166,9.563497616192626
73.0,8.706208247537797,9.563789836239998
73.5,8.708779095925918,9.561217177421566
74.0,8.714370895987075,9.555624321030693
74.5,8.723175492913933,9.546827599180109
75.0,8.735337085106515,9.534666085182254
75.5,8.751051614798138,9.51895154233621
76.0,8.770458182568467,9.499541608734052
76.5,8.793752699708968,9.476250610499216
77.0,8.821090073110526,9.448914008555047
77.5,8.852634650727653,9.417361725436633
78.0,8.888577268913098,9.38141963175095
78.5,8.929064753365669,9.340939291971456
79.0,8.974277895557272,9.295723756059216
79.5,9.024388311663476,9.245614738486521
80.0,9.079557711875294,9.19044623200859
80.5,9.139955112438933,9.13003964175328
81.0,9.205739731818886,9.06426413784237
81.5,9.277014570492549,8.992987924064236
82.0,9.353874121551462,8.916121406497114
82.5,9.436420487006659,8.833583751400873
83.0,9.524737583790108,8.745258295149558
83.5,9.618934673540112,8.65106659959394
84.0,9.71909064298459,8.550907057929404
84.5,9.825316623275931,8.44467943286832
85.0,9.937704597161133,8.332303283561885
85.5,10.056327413818906,8.213745249881677
86.0,10.17876277001969,8.09123257183478
86.5,10.291207937236898,7.9787982418513375
87.0,10.391455654482755,7.878552223965493
87.5,10.479376314966878,7.790623995342214
88.0,10.554957297871495,7.715043718365117
88.5,10.618157116724628,7.651841349980315
89.0,10.6690266447853,7.60097632538767
89.5,10.70766334389837,7.562327286857487
90.0,10.734238175609455,7.535764405334241
90.5,10.748931245108688,7.521065999969119
91.0,10.75200567070441,7.517989906655066
91.5,10.74373056778518,7.5262727802534615
92.0,10.724475611472357,7.545527509655298
92.5,10.694581232191647,7.575420072406073
93.0,10.654452052434667,7.615547948770302
93.5,10.604542678850475,7.665459601528618
94.0,10.545282230253978,7.724714192920442
94.5,10.477119005464475,7.792880033701342
95.0,10.400603203518832,7.869384996142936
95.5,10.31615318599341,7.953851035198399
96.0,10.224259187517463,8.045732443593444
96.5,10.125453592319015,8.144551437365712
97.0,10.020179054776543,8.249818503955755
97.5,9.90890846858067,8.361094410820716
98.0,9.792086748879258,8.477909056279033
98.5,9.670211334402643,8.599798278284819
99.0,9.543593063285165,8.726407543861683
99.5,9.412751098709256,8.857254673641737
100.0,9.277953064726102,8.992045346354926
100.5,9.139616322696693,9.130385031066776
101.0,8.997864985676047,9.27213344117641
