x,y
90.4774169921875,85.88983917236328
90.4781494140625,85.88983917236328
90.47857666015624,85.88983917236328
90.48135375976562,85.88982391357422
90.47917175292967,85.88983154296875
90.47970581054688,85.88983154296875
90.47999572753906,85.88983154296875
90.48011779785156,85.88983154296875
90.48013305664062,85.88983154296875
90.48008728027344,85.88983154296875
90.47990417480467,85.88983154296875
90.47976684570312,85.88983154296875
90.47966003417967,85.88983154296875
90.47955322265624,85.88983154296875
90.4794464111328,85.88983154296875
90.4793701171875,85.88983154296875
90.47927856445312,85.88983154296875
90.4792022705078,85.88983154296875
90.4791259765625,85.88983154296875
90.47906494140624,85.88983154296875
90.47901916503906,85.88983154296875
90.47897338867188,85.88983154296875
90.47921752929688,85.88983154296875
90.48582458496094,85.88981628417969
90.49795532226562,85.8897705078125
90.51667785644533,85.88971710205078
90.55006408691406,85.88961029052734
90.57786560058594,85.88951873779297
90.6057586669922,85.88943481445312
90.63833618164062,85.88932800292969
90.6727294921875,85.88922119140625
90.70912170410156,85.88910675048828
90.7497100830078,85.88897705078125
90.78807067871094,85.88885498046875
90.83293151855467,85.88871002197266
90.87567138671876,85.8885726928711
90.92648315429688,85.88841247558594
90.96946716308594,85.88827514648438
91.01481628417967,85.88813018798828
91.06388854980467,85.88797760009766
91.115966796875,85.88780975341797
91.17179870605467,85.88763427734375
91.22271728515624,85.8874740600586
91.27937316894533,85.88729095458984
91.33270263671876,85.88712310791016
91.38388061523438,85.886962890625
91.44223022460938,85.88677215576172
91.500244140625,85.88658905029297
91.55569458007812,85.88641357421875
91.612548828125,85.88623046875
91.67155456542967,85.88604736328125
91.73493957519533,85.8858413696289
91.79371643066406,85.88565826416016
91.85943603515624,85.88545227050781
91.92669677734376,85.88523864746094
91.98902893066406,85.88504028320312
92.05308532714844,85.88483428955078
92.11895751953124,85.8846206665039
92.18736267089844,85.88440704345703
92.25184631347656,85.88420104980469
92.31654357910156,85.88399505615234
92.38377380371094,85.88378143310547
92.44766235351562,85.88358306884766
92.52146911621094,85.88334655761719
92.6094207763672,85.88306427001953
92.67709350585938,85.88285064697266
92.75845336914062,85.8825912475586
92.83497619628906,85.8823471069336
93.151123046875,85.88134765625
93.22653198242188,85.881103515625
93.31239318847656,85.8808364868164
93.42295837402344,85.88047790527344
93.50994873046876,85.88020324707031
93.59300994873048,85.87994384765625
93.66917419433594,85.87969970703125
93.75041961669922,85.87944030761719
93.8374252319336,85.87916564941406
93.92781829833984,85.87887573242188
94.0173110961914,85.87859344482422
94.1067352294922,85.87831115722656
94.19976043701172,85.87801361083984
94.28557586669922,85.87773895263672
94.3724136352539,85.8774642944336
94.4574737548828,85.877197265625
94.55683135986328,85.87687683105469
94.65007781982422,85.87657928466797
94.73764038085938,85.87630462646484
94.83142852783205,85.87600708007812
94.92845916748048,85.87570190429688
95.02059173583984,85.87540435791016
95.11420440673828,85.87510681152344
95.20484161376952,85.87481689453125
