x,y
152.79147338867188,-2.308419704437256
152.79144287109375,-2.308419704437256
152.7914276123047,-2.308419704437256
152.79141235351562,-2.308419704437256
152.78939819335938,-2.308388948440552
152.78237915039062,-2.3082809448242188
152.76795959472656,-2.3080499172210693
152.7287139892578,-2.3074183464050293
152.7018585205078,-2.307002544403076
152.6696014404297,-2.306494235992432
152.63101196289062,-2.305908441543579
152.59165954589844,-2.3053231239318848
152.55174255371094,-2.304722547531128
152.50881958007812,-2.304090976715088
152.45863342285156,-2.303382158279419
152.4104766845703,-2.302704334259033
152.3605194091797,-2.302011013031006
152.30772399902344,-2.301302433013916
152.25204467773438,-2.300562858581543
152.19088745117188,-2.2997775077819824
152.13189697265625,-2.2990379333496094
151.70350646972656,-2.294308423995972
151.1814422607422,-2.2899794578552246
150.5825653076172,-2.2869601249694824
149.90402221679688,-2.2860512733459477
148.9253387451172,-2.28947114944458
147.75892639160156,-2.300809383392334
146.88186645507812,-2.314550876617432
145.98094177246094,-2.333314180374145
145.01852416992188,-2.35857892036438
143.8738250732422,-2.395643711090088
143.68765258789062,-2.402391195297241
143.233154296875,-2.419721841812134
143.04244995117188,-2.4273476600646973
142.85353088378906,-2.43511176109314
142.66282653808594,-2.4431686401367188
142.46994018554688,-2.4515182971954346
142.2636260986328,-2.460699796676636
142.05569458007812,-2.470204591751098
141.85736083984375,-2.479494094848633
141.64590454101562,-2.489661693572998
141.43991088867188,-2.499828815460205
141.23886108398438,-2.509965658187866
141.02223205566406,-2.521165132522583
140.81675720214844,-2.5320565700531006
140.5904998779297,-2.5443191528320312
140.37722778320312,-2.5561347007751465
140.1602020263672,-2.5684587955474854
139.93072509765625,-2.5817689895629883
139.69952392578125,-2.595510244369507
139.47958374023438,-2.608851432800293
139.248046875,-2.623208999633789
139.00477600097656,-2.6386446952819824
138.7640380859375,-2.654250383377075
138.55010986328125,-2.6683924198150635
138.32040405273438,-2.683889865875244
138.092041015625,-2.699603080749512
137.85121154785156,-2.7165026664733887
137.6311492919922,-2.732231378555298
137.1156005859375,-2.7702205181121826
136.8611602783203,-2.7895383834838867
136.61672973632812,-2.808440685272217
136.39431762695312,-2.825971841812134
136.15138244628906,-2.845428705215454
135.91641235351562,-2.8645925521850586
135.66831970214844,-2.88515853881836
135.42654418945312,-2.905570268630981
135.17930603027344,-2.9267830848693848
134.9116668701172,-2.950153112411499
134.6650390625,-2.9720592498779297
134.41847229003906,-2.9943196773529053
134.15911865234375,-3.0181360244750977
133.89727783203125,-3.0425684452056885
133.636474609375,-3.0673091411590576
133.3607635498047,-3.0938832759857178
133.10816955566406,-3.1186394691467285
132.8595428466797,-3.1433799266815186
132.57186889648438,-3.172449350357056
132.3165740966797,-3.1986536979675293
132.05906677246094,-3.2254743576049805
131.7548370361328,-3.2576711177825928
131.47366333007812,-3.2879114151000977
130.92916870117188,-3.347806453704834
130.6510467529297,-3.379078865051269
130.37574768066406,-3.410475015640259
129.90785217285156,-3.464885950088501
129.61122131347656,-3.5000557899475098
129.3301544189453,-3.533854961395264
129.0433807373047,-3.568824529647827
128.74977111816406,-3.6051344871521
128.45753479003906,-3.6417837142944336
128.17605590820312,-3.677554607391357
127.89337158203124,-3.713972330093384
127.59387969970705,-3.75307035446167
127.29576873779295,-3.7925076484680176
127.01773834228516,-3.82977294921875
126.7000961303711,-3.8729071617126474
126.38249206542967,-3.9166579246521
126.05476379394533,-3.962411403656006
125.72332763671876,-4.009350776672363
125.14314270019533,-4.088008403778076
124.8606185913086,-4.122208595275879
124.5640869140625,-4.155185699462891
124.2735595703125,-4.184606552124023
124.19757843017578,-4.191831111907959
123.90652465820312,-4.217700958251953
123.6094207763672,-4.241167068481445
123.3132095336914,-4.261612892150879
123.22058868408205,-4.26740312576294
122.9205322265625,-4.284185409545898
