x,y
164.10333251953125,-101.8578643798828
164.10348510742188,-101.85767364501952
164.1036376953125,-101.85746002197266
164.103759765625,-101.85730743408205
164.10382080078125,-101.85721588134766
164.10385131835938,-101.8571548461914
164.10670471191406,-101.85311126708984
164.1124725341797,-101.844970703125
164.12083435058594,-101.83311462402344
164.13133239746094,-101.8181610107422
164.1443634033203,-101.79972839355467
164.160400390625,-101.77696990966795
164.17654418945312,-101.75406646728516
164.19789123535156,-101.72380065917967
164.21917724609375,-101.69357299804688
164.24436950683594,-101.65779876708984
164.26910400390625,-101.62273406982422
164.2936248779297,-101.58790588378906
164.3202362060547,-101.55011749267578
164.35296630859375,-101.503662109375
164.38204956054688,-101.4623031616211
164.41273498535156,-101.41869354248048
164.44488525390625,-101.37297058105467
164.4807586669922,-101.32200622558594
164.51861572265625,-101.26815795898438
164.55328369140625,-101.21881866455078
164.58924865722656,-101.16764068603516
164.62911987304688,-101.1108856201172
164.66990661621094,-101.05278778076172
164.71107482910156,-100.99417114257812
164.7523651123047,-100.93531036376952
164.79766845703125,-100.87077331542967
164.84298706054688,-100.80612182617188
164.88426208496094,-100.7471923828125
164.93031311035156,-100.68152618408205
164.98178100585938,-100.60802459716795
165.02731323242188,-100.54302978515624
165.07766723632812,-100.47108459472656
165.12916564941406,-100.3974609375
165.1834716796875,-100.31978607177734
165.23391723632812,-100.2476577758789
165.28709411621094,-100.1715850830078
165.3399200439453,-100.09593963623048
165.3939666748047,-100.01847839355467
165.45571899414062,-99.92999267578124
165.50799560546875,-99.85504913330078
165.56607055664062,-99.77174377441406
165.6230926513672,-99.68994140625
165.6807403564453,-99.60718536376952
165.7427520751953,-99.51811981201172
165.80453491210938,-99.42932891845705
165.86328125,-99.34486389160156
165.9293975830078,-99.24974060058594
165.99319458007812,-99.15788269042967
166.05674743652344,-99.06636810302734
166.1201171875,-98.97506713867188
166.1912384033203,-98.87255859375
166.25445556640625,-98.7813491821289
166.32757568359375,-98.6758041381836
166.3975372314453,-98.57476806640624
166.47474670410156,-98.46322631835938
166.54196166992188,-98.3660125732422
166.61692810058594,-98.2575912475586
166.69456481933594,-98.14522552490234
166.7730255126953,-98.03156280517578
166.85084533691406,-97.91876983642578
166.9339141845703,-97.79830932617188
167.43417358398438,-97.07093811035156
167.51800537109375,-96.94879913330078
167.60545349121094,-96.82127380371094
167.69174194335938,-96.69529724121094
167.81272888183594,-96.51858520507812
167.91009521484375,-96.376220703125
168.00071716308594,-96.24364471435548
168.5443572998047,-95.44602966308594
169.1085968017578,-94.61437225341795
169.70767211914062,-93.72704315185548
170.32894897460938,-92.80204010009766
171.13351440429688,-91.59684753417967
171.9204864501953,-90.40997314453124
172.6234588623047,-89.34298706054688
172.7640838623047,-89.12866973876953
172.90040588378906,-88.92073822021484
173.0416717529297,-88.70503234863281
173.17784118652344,-88.49683380126953
173.3072052001953,-88.29900360107422
173.43711853027344,-88.10029602050781
173.56678771972656,-87.90202331542969
173.70237731933594,-87.69465637207031
173.8398895263672,-87.48434448242188
173.98716735839844,-87.25910949707031
174.1272735595703,-87.04486846923828
174.26060485839844,-86.8409423828125
174.39442443847656,-86.63630676269531
174.5336456298828,-86.42335510253906
174.6815643310547,-86.19717407226562
174.83094787597656,-85.96868896484375
174.97950744628906,-85.74150085449219
175.1204071044922,-85.52601623535156
175.26734924316406,-85.30132293701172
175.4229278564453,-85.06336212158203
175.56654357910156,-84.84375
175.72572326660156,-84.60028839111328
175.8768768310547,-84.36915588378906
176.0311737060547,-84.1331787109375
