,x,y
96,94.06423950195312,100.64852142333984
97,94.1536636352539,100.6482391357422
98,94.24668884277344,100.64794158935548
99,94.33250427246094,100.64766693115234
100,94.41934204101562,100.64739227294922
101,94.50440216064452,100.64712524414062
102,94.603759765625,100.64680480957033
103,94.69700622558594,100.6465072631836
104,94.7845687866211,100.64623260498048
105,94.87835693359376,100.64593505859376
106,94.9753875732422,100.6456298828125
107,95.06752014160156,100.64533233642578
108,95.1611328125,100.64503479003906
109,95.25177001953124,100.64474487304688
110,95.34823608398438,100.64443969726562
111,95.44610595703124,100.64413452148438
112,95.5392074584961,100.64383697509766
113,95.62583923339844,100.64356231689452
114,95.72097778320312,100.64325714111328
115,95.8249282836914,100.64292907714844
116,95.93482971191406,100.642578125
117,96.02938842773438,100.64228057861328
118,96.13842010498048,100.64192962646484
119,96.23059844970705,100.64163970947266
120,96.33387756347656,100.6413116455078
121,96.43177032470705,100.64099884033205
122,96.5259017944336,100.64070129394533
123,96.62225341796876,100.64039611816406
124,96.72518920898438,100.64006805419922
125,96.81770324707033,100.6397705078125
126,96.9184799194336,100.6394500732422
127,97.01654815673828,100.63914489746094
128,97.15101623535156,100.6387176513672
129,97.25114440917967,100.63839721679688
130,97.35309600830078,100.63806915283205
131,97.45450592041016,100.63774871826172
132,97.55216217041016,100.63744354248048
133,97.65699005126952,100.6371078491211
134,97.7632827758789,100.63677215576172
135,97.87831115722656,100.63640594482422
136,97.96793365478516,100.63611602783205
137,98.06941223144533,100.63579559326172
138,98.17086029052734,100.6354751586914
139,98.2789077758789,100.6351318359375
140,98.38308715820312,100.63480377197266
141,98.49363708496094,100.63445281982422
142,98.60177612304688,100.63410186767578
143,98.71405792236328,100.63375091552734
144,98.82746124267578,100.63339233398438
145,98.93832397460938,100.6330337524414
146,99.05257415771484,100.63267517089844
147,99.15634155273438,100.6323471069336
148,99.26350402832033,100.63200378417967
149,99.36823272705078,100.63166809082033
150,99.89443969726562,100.62999725341795
151,100.53504943847656,100.62796020507812
152,101.15422058105467,100.6259994506836
153,101.82750701904295,100.62385559082033
154,102.41490936279295,100.62199401855467
155,103.0046615600586,100.6201171875
156,103.64717864990234,100.61808013916016
157,104.2017059326172,100.61631774902344
158,104.31610107421876,100.61595153808594
159,104.44963836669922,100.6155242919922
160,104.5733871459961,100.6151351928711
161,104.70883178710938,100.6147003173828
162,104.8250732421875,100.61433410644533
163,104.95654296875,100.6139144897461
164,105.08032989501952,100.613525390625
165,105.21836853027344,100.6130828857422
166,105.34042358398438,100.6126937866211
167,105.4697494506836,100.61228942871094
168,105.60594177246094,100.61185455322266
169,105.74732208251952,100.61140441894533
170,105.88353729248048,100.61096954345705
171,106.02758026123048,100.61051177978516
172,106.1563720703125,100.610107421875
173,106.30249786376952,100.6096420288086
174,106.44256591796876,100.60919189453124
175,106.5999755859375,100.60869598388672
176,106.74176788330078,100.60824584960938
177,106.87906646728516,100.6078109741211
178,107.01495361328124,100.6073760986328
179,107.14492797851562,100.60696411132812
180,107.28520965576172,100.60652160644533
181,107.4307098388672,100.6060562133789
182,107.57837677001952,100.6055908203125
183,107.71732330322266,100.60514831542967
184,107.86831665039062,100.60466766357422
185,108.01695251464844,100.60419464111328
186,108.15280151367188,100.603759765625
187,108.2888412475586,100.60333251953124
188,108.43962860107422,100.60285186767578
189,108.5864715576172,100.60238647460938
190,108.73153686523438,100.60192108154295
191,108.86983489990234,100.60148620605467
192,109.01265716552734,100.6010284423828
193,109.1810073852539,100.60049438476562
194,109.31241607666016,100.6000747680664
195,109.46770477294922,100.5995864868164
196,109.60562896728516,100.5991439819336
197,109.76140594482422,100.59864807128906
198,109.90637969970705,100.5981903076172
199,110.05335235595705,100.59772491455078
200,110.20033264160156,100.59725952148438
201,110.35588836669922,100.59676361083984
202,110.5071792602539,100.59628295898438
203,110.65972137451172,100.59579467773438
204,110.80908966064452,100.59532165527344
205,110.96994018554688,100.59481048583984
206,111.10956573486328,100.59436798095705
207,111.26258087158205,100.59387969970705
208,111.41922760009766,100.5933837890625
209,111.56779479980467,100.59291076660156
210,111.72282409667967,100.59242248535156
211,111.8748779296875,100.59193420410156
212,112.01595306396484,100.59149169921876
213,112.16594696044922,100.59101104736328
214,112.32378387451172,100.59050750732422
215,112.47905731201172,100.59001922607422
216,112.6235122680664,100.58956146240234
217,112.7759780883789,100.58907318115234
218,112.9323272705078,100.5885772705078
219,113.09874725341795,100.58805084228516
220,113.25881958007812,100.58753967285156
221,113.42040252685548,100.58702850341795
222,113.62699127197266,100.58637237548828
223,113.81522369384766,100.58576965332033
224,113.9701919555664,100.58528137207033
225,114.122314453125,100.58480072021484
226,114.2760238647461,100.58431243896484
227,114.43769073486328,100.58379364013672
228,114.62532043457033,100.58319854736328
229,114.77716827392578,100.5827178955078
230,114.95211029052734,100.58216094970705
231,115.1282958984375,100.58160400390624
232,115.2834014892578,100.58110809326172
233,115.4789581298828,100.58049011230467
234,115.62141418457033,100.5800323486328
235,115.78669738769533,100.57950592041016
236,115.9566879272461,100.57897186279295
237,116.11901092529295,100.57845306396484
238,116.29019165039062,100.57791137695312
239,116.44681549072266,100.5774154663086
240,116.62711334228516,100.57684326171876
241,116.79822540283205,100.5762939453125
242,116.95530700683594,100.57579803466795
243,117.12931823730467,100.5752410888672
244,117.2933578491211,100.57472229003906
245,117.4661636352539,100.5741729736328
246,117.63646697998048,100.5736312866211
247,117.81586456298828,100.57306671142578
248,117.97945404052734,100.57254028320312
249,118.15570831298828,100.57198333740234
250,118.34300231933594,100.5713882446289
251,118.52874755859376,100.57080078125
252,118.70215606689452,100.57024383544922
253,118.8795166015625,100.56968688964844
254,119.05106353759766,100.5691375732422
255,119.23751068115234,100.56855010986328
256,119.40555572509766,100.5680160522461
257,119.57451629638672,100.56747436523438
258,119.77552032470705,100.56683349609376
259,119.93934631347656,100.56631469726562
260,120.1397705078125,100.56568145751952
261,120.32721710205078,100.5650863647461
262,120.50989532470705,100.56450653076172
263,120.71272277832033,100.56385803222656
264,120.89259338378906,100.56328582763672
265,121.05667877197266,100.5627670288086
266,121.25360107421876,100.56214141845705
267,121.42446899414062,100.56159973144533
268,121.6312255859375,100.56094360351562
269,121.83844757080078,100.5602798461914
270,122.02600860595705,100.55968475341795
271,122.20779418945312,100.55911254882812
272,122.3852767944336,100.5585479736328
273,122.56546783447266,100.55797576904295
274,122.74175262451172,100.55741119384766
275,122.94866943359376,100.55675506591795
276,123.12039947509766,100.55621337890624
277,123.32776641845705,100.55554962158205
278,123.5109405517578,100.55496978759766
279,123.6957778930664,100.55438232421876
280,123.86898040771484,100.5538330078125
281,124.04486846923828,100.55327606201172
282,124.24988555908205,100.55261993408205
283,124.42681121826172,100.55206298828124
284,124.61101531982422,100.55147552490234
285,124.81255340576172,100.55083465576172
286,124.98601531982422,100.55028533935548
287,125.18002319335938,100.54966735839844
288,125.36843872070312,100.549072265625
289,125.5635757446289,100.54844665527344
290,125.74929809570312,100.54785919189452
291,125.93839263916016,100.54725646972656
292,126.13953399658205,100.54661560058594
293,126.31966400146484,100.5460433959961
294,126.5036392211914,100.54546356201172
295,126.6894760131836,100.54486846923828
296,126.89415740966795,100.54421997070312
297,127.09332275390624,100.54358673095705
298,127.28357696533205,100.54298400878906
299,127.47452545166016,100.5423812866211
300,127.66370391845705,100.54177856445312
301,127.8465805053711,100.54119873046876
302,128.0446014404297,100.54056549072266
303,128.2538604736328,100.53990173339844
304,128.4486083984375,100.5392837524414
305,128.63328552246094,100.5386962890625
306,128.8373565673828,100.53804779052734
307,129.0406036376953,100.5373992919922
308,129.23570251464844,100.53678131103516
309,129.4474639892578,100.5361099243164
310,129.69908142089844,100.53530883789062
311,129.87669372558594,100.53474426269533
312,130.06739807128906,100.53414154052734
313,130.27337646484375,100.53348541259766
314,130.4718780517578,100.53285217285156
315,130.66273498535156,100.5322494506836
316,130.85482788085938,100.5316390991211
317,131.06143188476562,100.5309829711914
318,131.2655029296875,100.53033447265624
319,131.4563751220703,100.52972412109376
320,131.65377807617188,100.5290985107422
321,131.86810302734375,100.5284194946289
322,132.05322265625,100.52783203125
323,132.25930786132812,100.52717590332033
324,132.47662353515625,100.5264892578125
325,132.6710968017578,100.52587127685548
326,132.8649444580078,100.52525329589844
327,133.0786895751953,100.52457427978516
328,133.2830352783203,100.52392578125
329,133.486083984375,100.52327728271484
330,133.6903839111328,100.52262878417967
331,133.89385986328125,100.52198028564452
332,134.0914306640625,100.52135467529295
333,134.2974090576172,100.52069854736328
334,134.48765563964844,100.52009582519533
335,134.71031188964844,100.5193862915039
336,134.90992736816406,100.5187530517578
337,135.1131591796875,100.5181121826172
338,135.3153839111328,100.51746368408205
339,135.52520751953125,100.5167999267578
340,135.72120666503906,100.51618194580078
341,135.91664123535156,100.51555633544922
342,136.0981903076172,100.51498413085938
343,136.28465270996094,100.51438903808594
344,136.47427368164062,100.51378631591795
345,136.6670684814453,100.51317596435548
346,136.8803253173828,100.5124969482422
347,137.07781982421875,100.51187133789062
348,137.27911376953125,100.51123046875
349,137.48446655273438,100.51057434082033
350,137.6894073486328,100.50992584228516
351,137.88111877441406,100.50931549072266
352,138.08587646484375,100.5086669921875
353,138.31210327148438,100.50794982910156
354,138.5571746826172,100.50717163085938
355,138.7425079345703,100.50657653808594
356,138.9528350830078,100.50591278076172
357,139.16685485839844,100.50523376464844
358,139.3802032470703,100.50455474853516
359,139.5842742919922,100.50390625
360,139.7891387939453,100.50325775146484
361,140.01553344726562,100.50253295898438
362,140.19485473632812,100.50196838378906
363,140.4038543701172,100.50130462646484
364,140.59922790527344,100.50067901611328
365,140.81065368652344,100.50000762939452
366,141.016845703125,100.49935150146484
367,141.22352600097656,100.49869537353516
368,141.44589233398438,100.49799346923828
369,141.676513671875,100.49726104736328
370,141.87747192382812,100.49662017822266
371,142.0863800048828,100.49595642089844
372,142.29454040527344,100.49529266357422
373,142.5050811767578,100.49462890625
374,142.7107696533203,100.49397277832033
375,142.93748474121094,100.49325561523438
376,143.1402130126953,100.49260711669922
377,143.37705993652344,100.49185943603516
378,143.6022186279297,100.49114227294922
379,143.80113220214844,100.49050903320312
380,143.9962615966797,100.4898910522461
381,144.20558166503906,100.48922729492188
382,144.4158477783203,100.48855590820312
383,144.62779235839844,100.48788452148438
384,144.82749938964844,100.48725128173828
385,145.02313232421875,100.48662567138672
386,145.24928283691406,100.48590850830078
387,145.4645538330078,100.48522186279295
388,145.68959045410156,100.48451232910156
389,145.91329956054688,100.48379516601562
390,146.134033203125,100.48309326171876
391,146.3523406982422,100.48240661621094
392,146.56944274902344,100.4817123413086
393,146.79322814941406,100.4810028076172
394,147.0019989013672,100.48033905029295
395,147.24832153320312,100.47955322265624
396,147.4664306640625,100.47886657714844
397,147.72459411621094,100.47804260253906
398,147.93377685546875,100.47737884521484
399,148.1322784423828,100.47674560546876
400,148.3546600341797,100.47604370117188
401,148.57937622070312,100.47532653808594
402,148.7943878173828,100.47464752197266
403,149.00148010253906,100.47398376464844
404,149.21177673339844,100.47332000732422
405,149.4226531982422,100.47264862060548
406,149.6228790283203,100.47201538085938
407,149.84922790527344,100.4712905883789
408,150.07493591308594,100.47057342529295
409,150.29959106445312,100.46986389160156
410,150.5314483642578,100.46912384033205
411,150.7369384765625,100.46847534179688
412,150.95018005371094,100.4677963256836
413,151.1610870361328,100.46712493896484
414,151.3928680419922,100.46639251708984
415,151.63047790527344,100.46563720703124
416,151.83778381347656,100.46497344970705
417,152.03273010253906,100.46435546875
418,152.25094604492188,100.46366119384766
419,152.4732208251953,100.46295928955078
420,152.69444274902344,100.4622573852539
421,152.9253387451172,100.4615249633789
422,153.1227569580078,100.4608917236328
423,153.34559631347656,100.46018981933594
424,153.5867462158203,100.45941925048828
425,153.7947235107422,100.45875549316406
426,154.04856872558594,100.45795440673828
427,154.2532958984375,100.45730590820312
428,154.4857940673828,100.4565658569336
429,154.71238708496094,100.45584106445312
430,154.93685913085938,100.45513153076172
431,155.1520233154297,100.4544448852539
432,155.3848419189453,100.45370483398438
433,155.61219787597656,100.45298767089844
434,155.8354949951172,100.45227813720705
435,156.0543670654297,100.45158386230467
436,156.2699432373047,100.45089721679688
437,156.5084686279297,100.45013427734376
438,156.709228515625,100.44950103759766
439,156.9793701171875,100.44863891601562
440,157.2259979248047,100.44786071777344
441,157.4527130126953,100.44713592529295
442,157.6912078857422,100.44638061523438
443,157.8957977294922,100.44573211669922
444,158.1100311279297,100.44505310058594
445,158.3595428466797,100.44425964355467
446,158.58868408203125,100.44352722167967
447,158.8262176513672,100.4427719116211
448,159.0442352294922,100.44208526611328
449,159.26698303222656,100.44137573242188
450,159.51878356933594,100.4405746459961
451,159.74940490722656,100.4398422241211
452,159.96974182128906,100.43914031982422
453,160.1941375732422,100.4384307861328
454,160.4464569091797,100.43762969970705
455,160.67051696777344,100.4369125366211
456,160.8802032470703,100.43624877929688
457,161.13177490234375,100.4354476928711
458,161.36805725097656,100.43470001220705
459,161.60679626464844,100.4339370727539
460,161.8520965576172,100.43315887451172
461,162.05271911621094,100.43252563476562
462,162.31434631347656,100.43169403076172
463,162.5265350341797,100.43101501464844
464,162.7459259033203,100.4303207397461
465,162.9761505126953,100.4295883178711
466,163.20191955566406,100.42887115478516
467,163.42991638183594,100.42814636230467
468,163.64453125,100.4274673461914
469,163.87242126464844,100.42674255371094
470,164.07276916503906,100.42610931396484
471,164.2993621826172,100.42538452148438
472,164.5189971923828,100.42469024658205
473,164.74476623535156,100.4239730834961
474,164.96726989746094,100.42326354980467
475,165.1992645263672,100.42252349853516
476,165.43507385253906,100.4217758178711
477,165.64662170410156,100.42110443115234
478,165.88499450683594,100.42034912109376
479,166.1094512939453,100.4196319580078
480,166.33641052246094,100.41891479492188
481,166.5558624267578,100.41822052001952
482,166.7842559814453,100.41748809814452
483,167.0481414794922,100.41665649414062
484,167.30906677246094,100.41582489013672
485,167.5324249267578,100.41511535644533
486,167.7767791748047,100.41433715820312
487,168.0049285888672,100.41361236572266
488,168.2386932373047,100.41287231445312
489,168.46414184570312,100.4121551513672
490,168.72007751464844,100.41133880615234
491,168.9692840576172,100.41055297851562
492,169.213623046875,100.40977478027344
493,169.4395751953125,100.4090576171875
494,169.69142150878906,100.40825653076172
495,169.94395446777344,100.40745544433594
496,170.1497802734375,100.40679931640624
497,170.37222290039062,100.40608978271484
498,170.60848999023438,100.40534210205078
499,170.8507843017578,100.40457153320312
500,171.0845184326172,100.4038314819336
501,171.32460021972656,100.40306854248048
502,171.59556579589844,100.40220642089844
503,171.8029022216797,100.40155029296876
504,172.03099060058594,100.40082550048828
505,172.26075744628906,100.40009307861328
506,172.4862823486328,100.39937591552734
507,172.73208618164062,100.39859771728516
508,172.97799682617188,100.39781188964844
509,173.22010803222656,100.39704132080078
510,173.4691925048828,100.3952407836914
511,173.74069213867188,100.39122009277344
512,174.02645874023438,100.38467407226562
513,174.33872985839844,100.3747787475586
514,174.62472534179688,100.36321258544922
515,174.8989715576172,100.34986877441406
516,175.17640686035156,100.33413696289062
517,175.5459747314453,100.30965423583984
518,175.84117126464844,100.28722381591795
519,176.1259307861328,100.26314544677734
520,176.39495849609375,100.23818969726562
521,176.76246643066406,100.20065307617188
522,177.0481414794922,100.16868591308594
523,177.3135223388672,100.13682556152344
524,177.5644989013672,100.1047592163086
525,177.90005493164062,100.05892181396484
526,178.173095703125,100.01913452148438
527,178.45660400390625,99.97543334960938
528,178.7190704345703,99.93280792236328
529,179.07720947265625,99.87126159667967
530,179.35806274414062,99.82025909423828
531,179.68832397460938,99.75717163085938
532,180.02630615234375,99.68912506103516
533,180.36204528808597,99.6180191040039
534,180.6425018310547,99.55591583251952
535,180.91531372070312,99.49312591552734
536,181.18443298339844,99.42887878417967
537,181.53846740722656,99.34085083007812
538,181.82147216796875,99.26759338378906
539,182.09657287597656,99.19390869140624
540,182.36143493652344,99.12063598632812
541,182.7323303222656,99.01416015625
542,183.01416015625,98.93023681640624
543,183.2689208984375,98.8520736694336
544,183.5077972412109,98.77682495117188
545,183.8680725097656,98.65967559814452
546,184.15306091308597,98.56387329101562
547,184.41639709472656,98.47284698486328
548,184.673828125,98.38155364990234
549,185.01487731933597,98.25702667236328
550,185.31008911132807,98.14590454101562
551,185.54544067382807,98.05508422851562
552,185.78440856933597,97.96080780029295
553,186.10708618164065,97.83021545410156
554,186.3604736328125,97.7249755859375
555,186.6368865966797,97.6074447631836
556,186.88494873046875,97.49952697753906
557,187.22137451171875,97.34939575195312
558,187.5072479248047,97.21839904785156
559,187.74449157714844,97.10725402832033
560,188.01077270507807,96.97987365722656
561,188.3263092041016,96.82523345947266
562,188.58023071289065,96.69786834716795
563,188.8633728027344,96.55270385742188
564,189.1869964599609,96.38268280029295
565,189.47378540039065,96.2283172607422
566,189.6969757080078,96.105712890625
567,189.93557739257807,95.97225952148438
568,190.24143981933597,95.79747009277344
569,190.481201171875,95.65753936767578
570,190.72091674804688,95.51499938964844
571,190.96725463867188,95.3657455444336
572,191.2830352783203,95.17023468017578
573,191.52381896972656,95.01795959472656
574,191.77291870117188,94.85743713378906
575,192.00250244140625,94.7067642211914
576,192.28335571289065,94.5188446044922
577,192.54661560058597,94.3390121459961
578,192.7880096435547,94.1709213256836
579,193.0126190185547,94.01174926757812
580,193.3264923095703,93.78468322753906
581,193.56222534179688,93.61058044433594
582,193.79318237304688,93.43693542480467
583,194.015380859375,93.26698303222656
584,194.31689453125,93.03170013427734
585,194.53472900390625,92.85830688476562
586,194.7596435546875,92.67621612548828
587,194.9976806640625,92.48003387451172
588,195.29803466796875,92.22728729248048
589,195.5122528076172,92.04338836669922
590,195.7258453369141,91.85694885253906
591,195.9380798339844,91.66854858398438
592,196.2176513671875,91.41554260253906
593,196.419189453125,91.2296142578125
594,196.6638946533203,90.99982452392578
595,196.92999267578125,90.7447280883789
596,197.12716674804688,90.5521240234375
597,197.32540893554688,90.35530090332033
598,197.52207946777344,90.1568374633789
599,197.7795562744141,89.89204406738281
600,197.9805603027344,89.68128967285156
601,198.1979217529297,89.44930267333984
602,198.4069366455078,89.2220687866211
603,198.6477813720703,88.95507049560547
604,198.83328247070312,88.74552917480469
605,199.02127075195312,88.52957916259766
606,199.2307586669922,88.28460693359375
607,199.4652404785156,88.0047607421875
608,199.63845825195312,87.79405212402344
609,199.8271484375,87.56060028076172
610,200.0025329589844,87.33976745605469
611,200.21701049804688,87.06459045410156
612,200.39340209960935,86.83384704589844
613,200.57229614257807,86.59559631347656
614,200.75099182128903,86.35326385498047
615,200.9703826904297,86.04948425292969
616,201.12017822265625,85.83797454833984
617,201.2892303466797,85.59513854980469
618,201.48802185058597,85.3037109375
619,201.6361389160156,85.08233642578125
620,201.80300903320312,84.82835388183594
621,201.9568634033203,84.5897216796875
622,202.18011474609372,84.235595703125
623,202.343994140625,83.96932983398438
624,202.47821044921875,83.74716186523438
625,202.61886596679688,83.51013946533203
626,202.80023193359372,83.19795989990234
627,202.9354248046875,82.96022033691406
628,203.0721740722656,82.71515655517578
629,203.22048950195312,82.44389343261719
630,203.38034057617188,82.14484405517578
631,203.5076141357422,81.90150451660156
632,203.6431884765625,81.636962890625
633,203.77281188964844,81.3785629272461
634,203.9324493408203,81.05268859863281
635,204.0547332763672,80.79696655273438
636,204.18606567382807,80.51612854003906
637,204.30319213867188,80.25989532470703
638,204.43975830078125,79.95384979248047
639,204.5614318847656,79.6741943359375
640,204.68214416503903,79.38982391357422
641,204.7869873046875,79.1368637084961
642,204.90028381347656,78.85689544677734
643,204.99794006347656,78.60970306396484
644,205.0984344482422,78.3492431640625
645,205.1973876953125,78.08644104003906
646,205.31326293945312,77.77005004882812
647,205.4048614501953,77.51292419433594
648,205.4960174560547,77.25037384033203
649,205.58853149414065,76.97654724121094
650,205.6877593994141,76.67402648925781
651,205.7686920166016,76.42005157470703
652,205.84640502929688,76.16947937011719
653,205.92770385742188,75.8997802734375
654,206.0263214111328,75.56132507324219
655,206.0982666015625,75.30575561523438
656,206.1726837158203,75.03316497802734
657,206.24925231933597,74.74302673339844
658,206.31253051757807,74.49507141113281
659,206.40109252929688,74.1342544555664
660,206.4608459472656,73.88085174560547
661,206.5263519287109,73.59247589111328
662,206.5821228027344,73.33737182617188
663,206.64784240722656,73.02401733398438
664,206.7066802978516,72.73019409179688
665,206.75997924804688,72.45191192626953
666,206.8133850097656,72.15959930419922
667,206.87823486328125,71.78362274169922
668,206.9268798828125,71.48371887207031
669,206.97515869140625,71.16795349121094
670,207.01959228515625,70.85812377929688
671,207.06399536132807,70.52629852294922
672,207.0958404541016,70.27151489257812
673,207.1273498535156,70.00283813476562
674,207.1618804931641,69.68436431884766
675,207.18772888183597,69.42574310302734
676,207.21446228027344,69.13430786132812
677,207.2357482910156,68.88536834716797
678,207.26158142089844,68.58207702636719
679,207.28289794921875,68.33184814453125
680,207.3026123046875,68.10044860839844
681,207.3219451904297,67.87357330322266
682,207.34115600585935,67.64816284179688
683,207.36138916015625,67.41072082519531
684,207.3809967041016,67.18057250976562
685,207.401123046875,66.9442367553711
686,207.4215087890625,66.70502471923828
687,207.4416961669922,66.46809387207031
688,207.46290588378903,66.21906280517578
689,207.4832000732422,65.98084259033203
690,207.50173950195312,65.76322174072266
691,207.5206756591797,65.54105377197266
692,207.53916931152344,65.3238754272461
693,207.55938720703125,65.08668518066406
694,207.58079528808597,64.83535766601562
695,207.6004943847656,64.60416412353516
696,207.62063598632807,64.36779022216797
697,207.6423492431641,64.11287689208984
698,207.6646728515625,63.85087203979492
699,207.68495178222656,63.612789154052734
700,207.705810546875,63.36803817749024
701,207.72769165039065,63.1112174987793
702,207.74899291992188,62.861209869384766
703,207.76959228515625,62.61934280395508
704,207.7910003662109,62.36811447143555
705,207.8105010986328,62.13920211791992
706,207.82907104492188,61.92124557495117
707,207.84915161132807,61.68546676635742
708,207.87030029296875,61.43737411499024
709,207.88998413085935,61.20619583129883
710,207.9122009277344,60.94540786743164
711,207.93780517578125,60.641510009765625
712,207.9597625732422,60.349945068359375
713,207.9784240722656,60.06328201293945
714,207.995361328125,59.75268173217773
715,208.00929260253903,59.43044662475586
716,208.01947021484372,59.11261367797852
717,208.02566528320312,58.8200798034668
718,208.0287628173828,58.54301834106445
719,208.02767944335935,58.06093215942383
720,208.0232391357422,57.779205322265625
721,208.0144805908203,57.44918823242188
722,208.0042266845703,57.173805236816406
723,207.9837951660156,56.76042938232422
724,207.96539306640625,56.46365737915039
725,207.94337463378903,56.16040802001953
726,207.91583251953125,55.8321647644043
727,207.8771514892578,55.43288040161133
728,207.84483337402344,55.13738250732422
729,207.80491638183597,54.80656433105469
730,207.7437744140625,54.3529052734375
731,207.70040893554688,54.060585021972656
732,207.65257263183597,53.76018142700195
733,207.6016845703125,53.46101760864258
734,207.5284881591797,53.06131362915039
735,207.46827697753903,52.75455856323242
736,207.40196228027344,52.43570327758789
737,207.33116149902344,52.11388397216797
738,207.2378845214844,51.71494674682617
739,207.1617126464844,51.40699768066406
740,207.07752990722656,51.08263397216797
741,206.9661865234375,50.67619323730469
742,206.87747192382807,50.368125915527344
743,206.7728271484375,50.020626068115234
744,206.6811981201172,49.72882080078125
745,206.54470825195312,49.31327819824219
746,206.43582153320312,48.99643707275391
747,206.32882690429688,48.69642639160156
748,206.16876220703125,48.26631164550781
749,206.06539916992188,47.99934387207031
750,205.95880126953125,47.73211288452149
751,205.83485412597656,47.43083572387695
752,205.6509704589844,47.00119018554688
753,205.51739501953125,46.70073699951172
754,205.38519287109372,46.412330627441406
755,205.18783569335935,45.99692535400391
756,205.0426025390625,45.70185089111328
757,204.89328002929688,45.4072265625
758,204.73129272460935,45.09685134887695
759,204.48919677734372,44.649681091308594
760,204.34164428710935,44.38616180419922
761,204.169921875,44.08760070800781
762,203.9597320556641,43.73313903808594
763,203.78909301757807,43.45374298095703
764,203.61671447753903,43.17866134643555
765,203.35366821289065,42.77195358276367
766,203.1944580078125,42.5329704284668
767,203.005126953125,42.255409240722656
768,202.82997131347656,42.004825592041016
769,202.53970336914065,41.60176086425781
770,202.36422729492188,41.365142822265625
771,202.16815185546875,41.10670852661133
772,201.89419555664065,40.755615234375
773,201.71324157714844,40.52981948852539
774,201.5148468017578,40.28758239746094
775,201.3042755126953,40.03631591796875
776,201.0261993408203,39.71331405639648
777,200.82017517089844,39.4802131652832
778,200.61936950683597,39.25788879394531
779,200.41519165039065,39.03661346435547
