x,y
95.6703872680664,-93.90968322753906
95.66996002197266,-93.90924835205078
95.65016174316406,-93.88890075683594
95.54718780517578,-93.78306579589844
95.35804748535156,-93.58867645263672
95.09123992919922,-93.31446838378906
94.80235290527344,-93.01757049560548
94.25212860107422,-92.45208740234376
93.83655548095705,-92.02499389648438
93.36473846435548,-91.5400848388672
92.88306427001952,-91.0450439453125
92.7979965209961,-90.95762634277344
92.70220947265624,-90.85918426513672
92.61579132080078,-90.77037048339844
92.51825714111328,-90.67012786865234
92.42230987548828,-90.57152557373048
92.32831573486328,-90.47491455078124
92.22786712646484,-90.37167358398438
92.1282730102539,-90.2693328857422
92.03630065917967,-90.1748046875
91.93636322021484,-90.07209777832033
91.83617401123048,-89.96913146972656
91.73966217041016,-89.86994171142578
91.64127349853516,-89.7688217163086
91.53968811035156,-89.66441345214844
91.43309783935548,-89.55487060546875
91.32660675048828,-89.44542694091797
91.22383880615234,-89.33981323242188
91.1247100830078,-89.23793029785156
90.9372787475586,-89.04530334472656
90.82210540771484,-88.92692565917969
90.70435333251952,-88.805908203125
90.59027099609376,-88.68866729736328
90.46966552734376,-88.56471252441406
90.35194396972656,-88.44373321533203
90.21756744384766,-88.30562591552734
90.10424041748048,-88.18916320800781
89.9822769165039,-88.06381225585938
89.85346221923828,-87.9314193725586
89.72703552246094,-87.8014907836914
89.60458374023438,-87.67564392089844
89.48490142822266,-87.5526351928711
89.35689544677734,-87.42108917236328
89.23150634765625,-87.29222106933594
89.09191131591797,-87.14875030517578
88.96607208251953,-87.01942443847656
88.82732391357422,-86.87682342529297
88.68267822265625,-86.72816467285156
88.55211639404297,-86.59398651123047
88.41730499267578,-86.4554443359375
88.28141021728516,-86.31576538085938
88.13449096679688,-86.16477966308594
87.98096466064453,-86.00698852539062
87.8492202758789,-85.87159729003906
87.705810546875,-85.72421264648438
87.56534576416016,-85.57984161376953
87.40715789794922,-85.41726684570312
87.2479019165039,-85.25360107421875
87.11418151855469,-85.11616516113281
86.96228790283203,-84.9600601196289
86.7934799194336,-84.78657531738281
86.659912109375,-84.64929962158203
86.49852752685547,-84.48343658447266
86.33736419677734,-84.31780242919922
86.19171905517578,-84.16812133789062
86.02253723144531,-83.99424743652344
85.83890533447266,-83.8055191040039
85.6952133178711,-83.65785217285156
85.5268325805664,-83.48479461669922
85.36946868896484,-83.32306671142578
85.19485473632812,-83.14360809326172
85.01798248291016,-82.96183776855469
84.85200500488281,-82.79125213623047
84.68643188476562,-82.62107849121094
84.52861785888672,-82.45889282226562
84.34318542480469,-82.26831817626953
84.18498229980469,-82.10572814941406
84.0068588256836,-81.92266082763672
83.82215118408203,-81.73283386230469
83.65690612792969,-81.56300354003906
83.4747543334961,-81.37580871582031
83.29900360107422,-81.19517517089844
83.12906646728516,-81.0205307006836
82.9572982788086,-80.843994140625
82.77530670166016,-80.65695190429688
82.59362030029297,-80.47023010253906
82.40923309326172,-80.28073120117188
82.22406005859375,-80.09042358398438
82.04629516601562,-79.90772247314453
81.7397689819336,-79.59269714355469
81.48407745361328,-79.32991027832031
81.29715728759766,-79.13780975341797
81.10783386230469,-78.9432373046875
80.90740203857422,-78.73724365234375
80.72549438476562,-78.55029296875
80.53345489501953,-78.3529281616211
80.32988739013672,-78.14370727539062
80.1053695678711,-77.9129638671875
79.90413665771484,-77.70614624023438
79.69037628173828,-77.48646545410156
79.48419952392578,-77.27457427978516
79.2899398803711,-77.07492065429688
79.08421325683594,-76.86348724365234
78.87907409667969,-76.65265655517578
78.6734848022461,-76.44136810302734
78.46440887451172,-76.22649383544922
78.25128936767578,-76.0074691772461
78.04208374023438,-75.79244995117188
77.83352661132812,-75.57810974121094
77.62566375732422,-75.36448669433594
77.41204071044922,-75.14493560791016
77.19351196289062,-74.92034912109375
76.97868347167969,-74.6995620727539
76.76346588134766,-74.47837829589844
76.55229187011719,-74.26133728027344
76.33427429199219,-74.03727722167969
