X_0,Y_0,yaw_0,vx_0,vy_0,yawdot_0,throttle_0,steer_0,last_ts,X_1,Y_1,yaw_1,vx_1,vy_1,yawdot_1,bin
-148.6317138671875,19.314348220825195,1.824168008166436,40.57865857095653,4.887840937539776,-0.6907126384238669,-1.0,0.0060506789013743,0.0187301523983478,-148.91075134277344,20.023536682128903,1.811639699450376,40.2663279370485,5.160348513098548,-0.6688845050275616,"(3.26, 12.284]"
171.24305725097656,92.93260192871094,-0.0651803516922281,18.7026396473051,0.0663111679834442,-0.2300192286340862,0.4986033737659454,-0.0575088337063789,0.0214213412255048,171.64112854003906,92.90845489501952,-0.0704661938238174,18.5726656583246,0.0694528535281537,-0.2467558905833497,"(-5.764, 3.26]"
-117.32120513916016,-63.53546142578125,1.5993998753248382,39.10921986690912,8.449206727948887,-0.3834462139352698,1.0,0.1732746064662933,0.0206393543630838,-117.51644897460938,-62.732177734375,1.5941501190260194,39.16475302213024,8.373991257692069,-0.2543566143817275,"(3.26, 12.284]"
-100.2964324951172,-138.46047973632812,1.571044000776274,42.8192418257304,5.929572410516297,-0.0539920264747555,1.0,0.1121826246380806,0.0188095923513174,-100.40520477294922,-137.6539764404297,1.5716567941431012,42.90227777108672,5.716901762718276,0.0325787691397926,"(3.26, 12.284]"
-100.39593505859376,-137.6776580810547,1.5757914848935035,42.82799351594401,5.623347194486172,0.0263571522393371,1.0,0.1042981222271919,0.0225985199213027,-100.52364349365234,-136.708984375,1.5782602352240072,42.93676684586422,5.302198356127746,0.1092438946931308,"(3.26, 12.284]"
-21.13515853881836,-282.92205810546875,-0.5766019397194374,22.469448885335574,0.1066307751185924,-0.45577786747838,1.0,-0.1139396131038665,0.0204201433807611,-20.747936248779297,-283.17010498046875,-0.5868144967096187,22.543891221105756,0.1647785218108133,-0.500121708244374,"(-5.764, 3.26]"
129.9872283935547,91.17140197753906,0.096994049633016,31.872535415230097,-0.9624171941568336,-0.6021482351191495,1.0,0.062254786491394,0.0213736612349748,130.66856384277344,91.22259521484376,0.0865267030279197,32.006945639533726,-0.4829433283020883,-0.4897310989456501,"(-5.764, 3.26]"
120.90740966796876,89.82705688476562,0.3486439391031701,26.924393460088137,-10.890513846610531,1.6654330960235777,1.0,-0.2692692577838897,0.0228124000132083,121.57404327392578,89.79914855957031,0.3831220548131765,26.724794594417023,-11.421568769167893,1.5113760801162364,"(-14.79, -5.764]"
-17.72229766845703,-247.07278442382807,2.687404378114448,28.83632250491469,5.864340314222704,0.9524958445997094,-1.0,0.3667933344841003,0.0203427672386169,-18.294584274291992,-246.9169921875,2.709837249240621,28.65392560515569,5.164375883365632,1.1027443249504714,"(3.26, 12.284]"
120.43730926513672,89.53656768798828,0.3184482197155246,26.763043333679256,-10.634407797318662,2.2025806607186738,1.0,-0.1903105080127716,0.0201072972267866,121.02011108398438,89.49454498291016,0.3606011329234623,26.463812034150763,-11.35298603806226,2.096398771674905,"(-14.79, -5.764]"
