X_0,Y_0,yaw_0,vx_0,vy_0,yawdot_0,throttle_0,steer_0,last_ts,X_1,Y_1,yaw_1,vx_1,vy_1,yawdot_1,bin
-96.6493911743164,-158.5431365966797,1.933066795668648,41.31015900333664,-6.985139984656959,-0.2163495474176027,1.0,-0.2605529725551605,0.0205942001193761,-96.82041931152344,-157.69705200195312,1.9247910225812264,41.43881400645797,-6.559157826514563,-0.4018496974609327,"(-14.79, -5.764]"
-96.94344329833984,-156.04383850097656,1.856937539589588,41.37131629189227,-6.376826508623585,0.5112701463159887,1.0,-0.1787050813436508,0.0224890038371086,-97.06906127929688,-155.1095428466797,1.8641618966786464,41.41690468533298,-6.511915296275095,0.3212395329461968,"(-14.79, -5.764]"
123.59938049316406,90.39437103271484,0.3518130342213371,28.388690317901048,-10.342998499699,0.3055624583127413,1.0,-0.3444481790065765,0.0190358869731426,124.1753387451172,90.39949035644533,0.3537903314621801,28.512635677958023,-10.130033656095549,0.1038720834827753,"(-14.79, -5.764]"
-123.34423828125,-38.603816986083984,2.0649823523660333,41.67665741957945,-7.370897645203058,0.6679203082809988,1.0,-0.0281711462885141,0.0197248198091983,-123.6077880859375,-37.810646057128906,2.0772432797086493,41.67073355364361,-7.535445228260484,0.6215989530560003,"(-14.79, -5.764]"
-125.00949096679688,-33.930152893066406,2.123966044189108,41.74620691045933,-7.782747530875687,0.3811344547557095,1.0,-0.0588179565966129,0.0195349026471376,-125.31163024902344,-33.15675735473633,2.130422478777842,41.78636197991368,-7.721362858645197,0.3305076408804083,"(-14.79, -5.764]"
126.50777435302734,90.35128021240234,0.5722148478767226,26.58616972578812,-12.205820794475745,0.1103032739165334,1.0,-0.4379178881645202,0.0232730843126773,127.18119049072266,90.4540786743164,0.5702608200059042,26.80626608126693,-11.81543471745993,-0.0839608469838283,"(-14.79, -5.764]"
-106.30018615722656,-96.28857421875,1.9702855371669408,39.85497782989565,-6.710837388414767,1.0160897038273873,1.0,0.0322434939444065,0.0220728423446416,-106.50458526611328,-95.42138671875,1.9921667344733047,39.61743647682732,-7.151262633739796,0.9913176094276458,"(-14.79, -5.764]"
-105.89749145507812,-97.65283203125,1.9636107233688207,39.98889249711349,-6.814203876675961,1.068527265150421,0.5332145094871521,0.0419536605477333,0.0201951600611209,-106.07750701904295,-96.85480499267578,1.9847827208768969,39.73619482732147,-7.259091130824084,1.048369878921391,"(-14.79, -5.764]"
-107.2469711303711,-92.83433532714844,2.0378364850587465,39.014906712591376,-7.806627426035671,0.882953443931219,1.0,-0.0345345698297023,0.0218654945492744,-107.47838592529295,-91.99656677246094,2.0559791368268567,38.81876744529345,-8.095141025748129,0.8297389170514907,"(-14.79, -5.764]"
118.34445190429688,91.60675811767578,0.1697312790435337,29.661602288728623,-6.438355751215679,0.7718643657004484,1.0,-0.2719072997570038,0.022036075592041,119.0146255493164,91.57599639892578,0.1808544040999267,29.708023680902546,-6.623303698175466,0.5047688736560023,"(-14.79, -5.764]"
-122.12030792236328,-42.113616943359375,2.1291120703634685,39.79192281765789,-9.707617778937404,0.6754106082345698,1.0,-0.1232160553336143,0.0196823794394731,-122.37525177001952,-41.34769058227539,2.140651813682891,39.78267768304049,-9.812952917569469,0.5862981838608083,"(-14.79, -5.764]"
-122.89714813232422,-39.85337448120117,2.072150383598036,40.83256528375246,-7.682813629613809,0.711268487379028,1.0,-0.0431399941444397,0.0221740324050188,-123.18465423583984,-38.97681427001953,2.0865530250892936,40.821313324990506,-7.877289416099511,0.6495273943947886,"(-14.79, -5.764]"
123.03665924072266,90.76334381103516,0.2777729780831742,29.20624545319873,-8.380195147931557,-0.0766969031261908,1.0,-0.2854831218719482,0.0200122185051441,123.64520263671876,90.7677993774414,0.272769381092863,29.39160660190036,-7.981027735468914,-0.2500271016441834,"(-14.79, -5.764]"
-106.68045043945312,-95.61711883544922,1.947267702707332,46.92287705184117,-6.215321435590949,0.6600463731202796,1.0,0.016929168254137,0.0213449485599994,-106.9260711669922,-94.63619995117188,1.9609672696708085,46.90614433422589,-6.5105351776207865,0.6418177549113222,"(-14.79, -5.764]"
-108.97665405273438,-87.26713562011719,2.0797077689814083,38.4422489943678,-7.439635895914082,0.4666323552138325,1.0,-0.0998300313949585,0.0203448515385389,-109.22712707519533,-86.51110076904297,2.08767874328207,38.39610095713401,-7.423799268627382,0.3917931908012425,"(-14.79, -5.764]"
-96.85181427001952,-157.30197143554688,1.938784602529048,41.18246616820111,-7.31885751869641,-0.3163821188677276,1.0,-0.2744468152523041,0.0197015758603811,-97.01399993896484,-156.49378967285156,1.928266847277944,41.32684206586251,-6.800639286761422,-0.533853501143282,"(-14.79, -5.764]"
118.96624755859376,91.49266052246094,0.1752040251493761,29.88261806947939,-6.707977733658962,0.7308382296567963,1.0,-0.2737358808517456,0.0206429418176412,119.59954833984376,91.46287536621094,0.1849416905829259,29.93125387002728,-6.849982251687707,0.4717188819099452,"(-14.79, -5.764]"
-110.44607543945312,-83.49296569824219,2.1243246388298878,38.24441869594099,-6.697058327883347,-0.7179674532250844,1.0,-0.2765492498874664,0.0205410998314619,-110.7483367919922,-82.75575256347656,2.1059561510013385,38.38128927269084,-5.9083392265396295,-0.8942309798044318,"(-14.79, -5.764]"
-104.8330535888672,-102.16986846923828,1.9300010977798032,40.731606209364045,-6.108633526277419,0.8987580492636973,0.7313247323036194,0.0535576567053794,0.0189798511564731,-104.99560546875,-101.40611267089844,1.9468538474739336,40.56288129714458,-6.434513837162212,0.8879284434421245,"(-14.79, -5.764]"
118.57300567626952,90.66300201416016,0.1855509552613087,28.81936334872089,-7.928667807262597,1.900930376732764,1.0,-0.2012184709310531,0.0195975191891193,119.16001892089844,90.608154296875,0.2189537364574117,28.67939633497574,-8.602034107164657,1.7044392646722528,"(-14.79, -5.764]"
124.99146270751952,90.80105590820312,0.2511534845653417,29.873424021734067,-6.79436721993898,-0.5653422722190049,1.0,-0.218100219964981,0.0196758583188056,125.59417724609376,90.82604217529295,0.2375728776788076,30.1059121065113,-6.150437030923987,-0.6902167451345257,"(-14.79, -5.764]"
-107.87749481201172,-91.38829040527344,2.0874184192855147,38.73622432974252,-7.434308740969396,0.0927768126312189,1.0,-0.1696186512708664,0.0196825601160526,-108.1296157836914,-90.65565490722656,2.0869001681373853,38.68141910854493,-7.172445855457783,-0.026330474545674,"(-14.79, -5.764]"
120.98146057128906,90.48191833496094,0.2986440217433139,28.35062454146965,-10.071453717989291,1.0853850562735743,1.0,-0.3271105885505676,0.0195993725210428,121.57308197021484,90.4553680419922,0.3157974756140279,28.31223498681565,-10.30584236754434,0.8752042368855032,"(-14.79, -5.764]"
-120.70441436767578,-46.89759063720703,2.067790655735522,40.18036029467592,-8.372993703279162,0.8319747979415684,1.0,-0.0936019197106361,0.0197606459259986,-120.93838500976562,-46.11966323852539,2.0824882423175057,40.15146489210801,-8.631221001583402,0.7437806758455457,"(-14.79, -5.764]"
-109.45697784423828,-85.82046508789062,2.142783940451608,37.9950359095424,-8.451366073826803,0.1289375871282454,1.0,-0.1947504132986068,0.0193501859903335,-109.72089385986328,-85.11534881591797,2.1427208235337734,38.02988880930721,-8.187730020315382,-0.0032618248665115,"(-14.79, -5.764]"
-107.72459411621094,-92.28873443603516,2.0467592731330027,39.078317953697386,-6.190320171646203,-0.0011045459161373,1.0,-0.1417279988527298,0.0218775365501642,-107.9990234375,-91.46952056884766,2.044702913297298,39.02087507662458,-5.879959898812638,-0.0939941218239861,"(-14.79, -5.764]"
-105.70441436767578,-98.3360824584961,1.975104394001385,40.11787984110498,-7.145999582260068,1.041901554879338,-0.5,0.0352367348968982,0.0201963428407907,-105.88907623291016,-97.53453063964844,1.9956742507869936,39.91861884960972,-7.559880529947392,1.0184941376645371,"(-14.79, -5.764]"
-124.09224700927734,-37.36396026611328,2.1308010471267966,40.45692168579886,-6.986563371606852,-0.3023548985779371,1.0,-0.1378675103187561,0.0186757612973451,-124.38838958740234,-36.65625762939453,2.12374406971225,40.59782999892108,-6.478427415609007,-0.3778682594079719,"(-14.79, -5.764]"
-122.2428970336914,-41.666259765625,2.1313390056669927,39.90568043621675,-9.783170001149262,0.6663977866337427,1.0,-0.122472807765007,0.0209142304956913,-122.51532745361328,-40.8501205444336,2.143361180617883,39.89704306314662,-9.883484426413766,0.5748322872011464,"(-14.79, -5.764]"
-124.38838958740234,-36.65625762939453,2.12374406971225,40.59782999892108,-6.478427415609007,-0.3778682594079719,1.0,-0.1329452097415924,0.0206978134810924,-124.72161865234376,-35.87276077270508,2.114448439085383,40.75730440295014,-5.878420987112678,-0.4491117206828925,"(-14.79, -5.764]"
127.25267028808594,90.55435180664062,0.3002730108030881,29.79937667334728,-7.250085011134796,-0.7353563824600653,1.0,-0.2349995821714401,0.0206476897001266,127.88414764404295,90.60308074951172,0.2826551682172916,30.07935736374422,-6.468425414527011,-0.8532597516558237,"(-14.79, -5.764]"
121.97528076171876,90.63348388671876,0.4047864042277804,28.22529611994739,-10.509000989554028,0.8018094066955264,1.0,-0.3078091144561767,0.0190314687788486,122.54959869384766,90.66226959228516,0.4164833406305447,28.250374869053864,-10.543712955365294,0.6146102825108355,"(-14.79, -5.764]"
124.80036163330078,90.41224670410156,0.352513978220246,28.68382394538425,-9.799119190348923,-0.0618346604868407,1.0,-0.3258084654808044,0.0217694845050573,125.46018981933594,90.43443298339844,0.3471963113136302,28.90325710879273,-9.336365457220683,-0.2442716043818291,"(-14.79, -5.764]"
-109.52481842041016,-85.6146240234375,2.144886372974171,38.05849172267074,-8.386806283192074,0.0472975467202576,1.0,-0.201877012848854,0.0214829873293638,-109.82164001464844,-84.83216857910156,2.1432386752077397,38.11170313933629,-8.046595393104132,-0.0766977953843402,"(-14.79, -5.764]"
-121.61925506591795,-43.69888687133789,2.0996721560931872,39.8635237500536,-9.265056533302316,0.8648720396907364,1.0,-0.1046698912978172,0.0209932886064052,-121.87438201904295,-42.87701034545898,2.115901060301967,39.81759911657274,-9.533412541385824,0.7730520221509346,"(-14.79, -5.764]"
-96.82041931152344,-157.69705200195312,1.9247910225812264,41.43881400645797,-6.559157826514563,-0.4018496974609327,1.0,-0.2584416568279266,0.0199490096420049,-96.98933410644533,-156.8770294189453,1.9126246374573088,41.58464036086691,-5.990823102783131,-0.6098741412355753,"(-14.79, -5.764]"
-122.52550506591795,-42.006103515625,2.080756122344518,40.67226114354328,-6.281369066614216,0.0018982627515652,1.0,-0.0972985178232193,0.0213927682489156,-122.8374252319336,-41.18197250366211,2.0791853899335893,40.78267170075961,-5.955500268262261,-0.0734235229705945,"(-14.79, -5.764]"
-121.87883758544922,-42.97401809692383,2.056487001646735,40.60134494891725,-8.038611125040063,0.9386937479295352,1.0,-0.0547393411397933,0.0197249483317136,-122.11286926269533,-42.19047927856445,2.073501272060979,40.553375479018506,-8.3771547239121,0.8625761714614233,"(-14.79, -5.764]"
122.44278717041016,89.96834564208984,0.4874195324524906,26.41732673532625,-12.325621887139503,1.217568279932559,1.0,-0.3300968110561371,0.0196948833763599,123.01922607421876,89.99708557128906,0.5084033443400384,26.33024948693925,-12.52784672517812,1.0654448410055049,"(-14.79, -5.764]"
-121.5189208984375,-44.26850128173828,2.117593632332767,39.66158917515938,-9.20478569913774,0.5645093485641237,1.0,-0.135014921426773,0.0188747737556695,-121.7619400024414,-43.5384521484375,2.126253699565486,39.679785156298806,-9.233362453980805,0.4588170086074793,"(-14.79, -5.764]"
-122.18003845214844,-42.369407653808594,1.9978110380876188,41.47112811970845,-6.032197818890969,0.8497656079065985,1.0,0.0024638057220727,0.0227390639483928,-122.44613647460938,-41.45294952392578,2.0162013638371064,41.44837078917051,-6.41668929308851,0.8087547399147575,"(-14.79, -5.764]"
122.5232391357422,89.7791519165039,0.4253767340642689,26.5021612806078,-11.97854358489746,1.3017265408251368,1.0,-0.3326894640922546,0.0196381267160177,123.09750366210938,89.77857971191406,0.4469692779979815,26.408535824997763,-12.214877296765328,1.0995215707667645,"(-14.79, -5.764]"
-107.57701110839844,-91.0876922607422,1.961675404204661,47.46249648251215,-5.8748955890406265,0.5160937943866881,1.0,-0.0044465502724051,0.0201750248670578,-107.83323669433594,-90.15665435791016,1.9715072623170151,47.47207779573792,-6.049053809565509,0.4873281781381143,"(-14.79, -5.764]"
-105.03709411621094,-101.54045867919922,1.9541245435659589,40.63207802496513,-6.466405643706688,0.8007190931163051,0.8413190245628357,0.0216558668762445,0.0209235176444053,-105.22938537597656,-100.70208740234376,1.9703834083370015,40.476265158414186,-6.738447222587043,0.7770617277344021,"(-14.79, -5.764]"
120.65103149414062,90.59602355957033,0.3658615418666414,28.288084873964657,-10.117920828801177,1.1511790575236238,1.0,-0.2659793198108673,0.0201673191040754,121.25946044921876,90.60822296142578,0.3857661410119481,28.239527286369952,-10.351697616847424,0.986972985481466,"(-14.79, -5.764]"
130.65872192382812,90.1962661743164,0.7002798065329897,25.14493598327382,-13.630432879498285,-0.0366635733577292,1.0,-0.4991447031497955,0.0217167660593986,131.2651824951172,90.32868194580078,0.6952721315772592,25.415639769198545,-13.170683432991218,-0.2305902703023903,"(-14.79, -5.764]"
124.9656982421875,89.83322143554688,0.4978331913944866,26.341898880496828,-12.438407888376236,0.6370207246922931,1.0,-0.368105411529541,0.0189553443342447,125.51827239990234,89.86713409423828,0.506925323224558,26.39937460443227,-12.346792293305969,0.4796605996571374,"(-14.79, -5.764]"
-96.1629867553711,-161.48841857910156,1.917464932738528,41.45797007529307,-6.305892250457549,0.1749154375550483,1.0,-0.224171444773674,0.0205750837922096,-96.33245086669922,-160.64163208007812,1.9170015427088536,41.53398532795261,-6.196991247823831,-0.0225219024308044,"(-14.79, -5.764]"
126.75697326660156,89.97071838378906,0.5179830010971624,26.64784685596286,-11.901576650793428,0.1832364209342727,1.0,-0.3741433322429657,0.0190565250813961,127.31035614013672,90.03024291992188,0.5183268484834053,26.814596141941276,-11.587755511767783,0.0180435512127289,"(-14.79, -5.764]"
-107.60236358642578,-91.89629364013672,2.0018610403153567,39.1691678740108,-6.531385750145672,0.819208272379358,1.0,-0.0093160783872008,0.0195507314056158,-107.80599975585938,-91.14816284179688,2.0170463848509885,39.0047515128616,-6.7791324046128345,0.7767149075184945,"(-14.79, -5.764]"
-110.30514526367188,-83.47420501708984,2.0998290162813933,38.43208488093342,-6.761309371360147,-0.0122057476056234,1.0,-0.1662162840366363,0.0225036609917879,-110.61461639404295,-82.65245819091797,2.096715381492927,38.499231383046464,-6.400701045128502,-0.1383612555131537,"(-14.79, -5.764]"
-96.43315887451172,-158.93446350097656,1.9265784031468332,40.63782752444473,-8.246459810914423,0.8316933094166591,1.0,-0.2369291484355926,0.0200803652405738,-96.5609359741211,-158.11024475097656,1.9389261495409855,40.61640664382882,-8.57856920135874,0.6149164243886771,"(-14.79, -5.764]"
-106.43003845214844,-96.70476531982422,2.0115510850996645,39.98295048956136,-6.374756535248805,0.3338116820287035,1.0,-0.074007399380207,0.0182789079844951,-106.63771057128906,-95.9957275390625,2.016624806450429,39.88115447958822,-6.317474530494872,0.2775724542772497,"(-14.79, -5.764]"
120.36756896972656,91.91498565673828,0.2596637489867444,30.35849567535258,-6.302790967351555,-0.4418833184606377,1.0,-0.3169796168804168,0.019847048446536,120.9822235107422,91.9545669555664,0.2466766441938913,30.545677153328626,-5.820597682890162,-0.6543595047816696,"(-14.79, -5.764]"
-121.3486557006836,-44.66314315795898,2.0994576384673818,39.23348540548067,-8.799010095255749,0.7030334921618222,1.0,-0.1108442991971969,0.0191125907003879,-121.583251953125,-43.93017578125,2.1110047054798016,39.22954532620158,-8.923785447285832,0.6041602205286289,"(-14.79, -5.764]"
-107.83323669433594,-90.15665435791016,1.9715072623170151,47.47207779573792,-6.049053809565509,0.4873281781381143,1.0,-0.0107511784881353,0.0214326623827219,-108.11227416992188,-89.16876983642578,1.9812560298033592,47.485857812035015,-6.200845870544431,0.4548556456617897,"(-14.79, -5.764]"
-97.18537902832033,-154.2801971435547,1.866825457242889,41.48180259904388,-6.47732874834854,0.1335022810212907,1.0,-0.1822876036167144,0.0194452758878469,-97.30281829833984,-153.4714813232422,1.8664451578392256,41.56548141290472,-6.318119663317539,-0.0195574187713709,"(-14.79, -5.764]"
-107.61104583740234,-92.18186950683594,2.0854516748204914,38.824797486141584,-7.640566128226089,0.2002552297860508,1.0,-0.1568393111228943,0.0211986638605594,-107.87749481201172,-91.38829040527344,2.0874184192855147,38.73622432974252,-7.434308740969396,0.0927768126312189,"(-14.79, -5.764]"
124.19390106201172,90.2567367553711,0.392678708516385,27.951091752078806,-11.199964234943645,0.358475652689992,1.0,-0.3687243461608886,0.0185240171849727,124.75242614746094,90.26663208007812,0.3956269942906709,28.064712288838127,-11.00719228012374,0.1591601727015018,"(-14.79, -5.764]"
125.7074203491211,89.98556518554688,0.5030453971219352,26.72035729921617,-12.331535372961827,0.4718727528207267,1.0,-0.3673177063465118,0.0199274290353059,126.29318237304688,90.031005859375,0.5092337512574387,26.822982041481165,-12.149842540143084,0.3105445325907061,"(-14.79, -5.764]"
-121.74178314208984,-44.36408615112305,2.054743163764951,41.09448315909779,-5.980948178898244,0.2022391063117429,1.0,-0.0751357972621917,0.0212974399328231,-122.03948974609376,-43.5302963256836,2.057593278763554,41.17351593346014,-5.828974969617406,0.133824300366267,"(-14.79, -5.764]"
119.61996459960938,90.02861022949219,0.2641214312431031,27.69531134552484,-9.466293859327736,2.005705842731769,1.0,-0.1906613260507583,0.0228150952607393,120.29092407226562,89.97832489013672,0.3064461849203782,27.453357777869183,-10.221649284198952,1.8551206205177824,"(-14.79, -5.764]"
-121.4443588256836,-44.46360397338867,2.1124790314592694,39.63302381202871,-9.157687368635264,0.6096959927596296,1.0,-0.1282495111227035,0.0191715601831674,-121.68775177001952,-43.72165298461914,2.1222036973377483,39.64296115166528,-9.218992207980945,0.5072443653812316,"(-14.79, -5.764]"
-123.58137512207033,-37.9033203125,2.1659671572149115,39.959430573341166,-9.31743863715156,0.1987538261496327,1.0,-0.1360704600811004,0.0208747666329145,-123.89227294921876,-37.1046142578125,2.1684612075757705,40.04795798463679,-9.065751680371326,0.1194768020508794,"(-14.79, -5.764]"
120.64102172851562,91.41885375976562,0.3247211625051518,29.751664046665205,-7.965765714686041,0.1820036967905682,1.0,-0.2966834008693695,0.0198733173310756,121.25270080566406,91.46112823486328,0.3239381931446685,29.88675345365036,-7.739566723622015,-0.0393980203425301,"(-14.79, -5.764]"
-121.64107513427734,-43.80092239379883,2.0369962577348266,40.66027470281978,-7.614685226016746,1.0017515946781994,1.0,-0.0415470451116561,0.0207636877894401,-121.87883758544922,-42.97401809692383,2.056487001646735,40.60134494891725,-8.038611125040063,0.9386937479295352,"(-14.79, -5.764]"
-106.6052017211914,-95.35948181152344,1.977519881110087,39.67762678298405,-6.6775363278362665,0.998023627270021,1.0,0.0218898467719554,0.0223250072449445,-106.81752014160156,-94.4878921508789,1.9991021385840888,39.44366241945277,-7.105577535916833,0.9667301442372236,"(-14.79, -5.764]"
-109.28365325927734,-86.45352172851562,2.035347361545904,47.04502287052803,-7.362837172686458,0.1401514082644765,1.0,-0.118741288781166,0.0192688032984733,-109.56595611572266,-85.57981872558594,2.036325141140127,47.11305176813529,-7.18827468041097,0.0507441785084913,"(-14.79, -5.764]"
121.68017578125,91.3172378540039,0.1880033937301355,29.979132743437106,-6.37308215463921,-0.2785674094782491,1.0,-0.2651262879371643,0.0195819213986396,122.2810287475586,91.3099365234375,0.1786868905782249,30.159300320965933,-5.942310340572012,-0.4757706336497588,"(-14.79, -5.764]"
-105.40829467773438,-99.60888671875,1.9850944438824905,40.07309972680085,-7.26249087164061,0.8891315029171301,0.3271152973175049,0.011268651112914,0.0197300389409065,-105.59522247314452,-98.82823944091795,2.0020686337223284,39.89659375193256,-7.555394808552858,0.8603221661486489,"(-14.79, -5.764]"
-106.40650939941406,-95.7926254272461,2.05804814667774,39.2665338103598,-8.166307325116373,0.6512716157141476,1.0,-0.0744451060891151,0.02256615832448,-106.65927124023438,-94.92550659179688,2.0714096253408307,39.057598818935205,-8.284768991870031,0.5921024957356794,"(-14.79, -5.764]"
-120.64266204833984,-47.63150787353516,2.0296629773571846,40.876993755851984,-6.087016514757151,0.460082045652324,1.0,-0.0538575761020183,0.0198569670319557,-120.89586639404295,-46.84982681274414,2.0375844168615704,40.91620256848003,-6.131516623765586,0.3989249461731949,"(-14.79, -5.764]"
-95.86890411376952,-162.68756103515625,1.9121740306008672,41.07405592995445,-6.770603837333812,0.7919064238439778,1.0,-0.1865826845169067,0.0195014607161283,-96.01143646240234,-161.88693237304688,1.9240225674486844,41.07051610221923,-7.108792371719462,0.6075717619459162,"(-14.79, -5.764]"
-120.14115142822266,-49.120365142822266,2.025096987668244,40.1998522030715,-6.677976493823367,0.6896633589300423,1.0,-0.0613347329199314,0.0211287923157215,-120.38803100585938,-48.29420852661133,2.0380410158304647,40.20804886271743,-6.877485951343706,0.6126250837625808,"(-14.79, -5.764]"
121.06006622314452,91.51105499267578,0.3275741736914401,29.730724690821592,-7.825891441436321,-0.1482937157851684,1.0,-0.3345048427581787,0.0209309216588735,121.70218658447266,91.56121826171876,0.3202061057720587,29.914531129932147,-7.43929565308129,-0.3520183219575392,"(-14.79, -5.764]"
