steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel
3879,-163.17050170898438,78.19036102294922,1.1448322325522107,20.685040514463818,1.7236798712204058,1631.5669014629236,-2.0639269684458093,0.0,-0.16145016252994537,0.5,-154.29751586914062,74.76979064941406,-167.75567626953125,80.85511016845703,-0.0830099351063812,-0.04349862538527035,0.04239270361013529,None,20.524611032699095
3880,-163.05039978027344,78.53064727783203,1.1292137248652776,20.55964876657666,1.7376934276705223,1631.894646850851,-2.0879418989050964,0.0,-0.16273339092731476,0.5,-154.19790649414062,74.98663330078125,-167.58299255371094,81.23101806640625,-0.08235122021454962,-0.04315165944089681,0.04274363737403698,None,20.440181811053
3881,-162.92941284179688,78.85875701904297,1.1138555411748996,20.428772832890903,1.7527319305087996,1632.2117638235966,-2.1117681020062937,0.0,-0.1626644879579544,0.5,-154.09524536132812,75.20333099365234,-167.40501403808594,81.6066665649414,-0.08090228942489619,-0.04238861237198069,0.043018886510882315,None,20.374685336755952
3882,-162.80380249023438,79.18524932861328,1.098276048797936,20.28964152556461,1.768702851924287,1632.5287737975402,-2.136102603999025,0.08299951255321503,-0.16107933223247528,0.0,-153.98985290527344,75.41907501220703,-167.22232055664062,81.98068237304688,-0.07860870650441906,-0.04118116356241094,0.04320595021599313,None,20.330530556352304
3883,-162.66697692871094,79.52583312988281,1.0817268328890473,20.137280861746586,1.7827659562828817,1632.8616367287216,-2.16198265636813,0.18010933697223663,-0.15758652985095978,0.0,-153.8813934326172,75.63459014892578,-167.03428649902344,82.35427856445312,-0.07536744623520293,-0.03947565600165841,0.04340950476858081,None,20.282807887504543
3884,-162.52618408203125,79.86167907714844,1.0650967900410748,19.987539872138875,1.7983185936937724,1633.1920639486436,-2.1879559910193085,0.2605128884315491,-0.15470746159553528,0.0,-153.7663116455078,75.85639953613281,-166.83480834960938,82.7387924194336,-0.07128299958540596,-0.03732782201847984,0.043612842642244354,None,20.235469979732365
3885,-162.3920440673828,80.16902923583984,1.049645861765735,19.853568450924968,1.8097697679808498,1633.4964899860988,-2.2119804259675306,0.32081684470176697,-0.15341772139072418,0.0,-153.65782165527344,76.05956268310547,-166.64674377441406,83.09099578857422,-0.06684313211177872,-0.03499470076781986,0.04379977607435717,None,20.19224224128178
3886,-162.23951721191406,80.50437927246094,1.0325498323060256,19.710600391063885,1.8172092277091112,1633.8310825917092,-2.2381535579178293,0.42879948019981384,-0.14700044691562653,0.0,-153.54190063476562,76.27069854736328,-166.44577026367188,83.45700073242188,-0.061265894554517794,-0.032066120687635105,0.043955818334648594,None,20.156369351514932
3887,-162.08384704589844,80.832763671875,1.0155853630041665,19.573746967097414,1.8267469078457816,1634.1612790808836,-2.263713263308343,0.5695915222167969,-0.14271418750286102,0.0,-153.41912841796875,76.48796081542969,-166.2329559326172,83.8336410522461,-0.055088224052877686,-0.02882490651221391,0.04397158955519963,None,20.152754300760517
3888,-161.93850708007812,81.1279067993164,1.000208803502267,19.454917219875203,1.8322871652616275,1634.460301465077,-2.2865723911826463,0.6454868316650391,-0.1405097395181656,0.0,-153.30560302734375,76.6834716796875,-166.0361328125,84.17256164550781,-0.0490402544118228,-0.025654175570957897,0.04398198145674412,None,20.150373350611872
3889,-161.789306640625,81.41999053955078,0.9848941624957117,19.342592394806957,1.8309811832048952,1634.758512071285,-2.3088543548326563,0.731484591960907,-0.1358025223016739,0.0,-153.19717407226562,76.86557006835938,-165.84817504882812,84.48824310302734,-0.04264177129945076,-0.022302006684226952,0.04398768684922422,None,20.149066513119926
3890,-161.61944580078125,81.73975372314453,0.9680247680447683,19.22900955326953,1.8285553870296507,1635.0878480781491,-2.33256066212719,0.830305278301239,-0.12811002135276794,0.0,-153.06747436523438,77.07786560058594,-165.62332153320312,84.85626220703125,-0.03518829154026947,-0.018399725802065142,0.04398426091479422,None,20.149851203315254
3891,-161.462158203125,82.02513122558594,0.9529536065408737,19.13851127116392,1.8246790211700121,1635.3843328541575,-2.3532055103242215,0.9632945656776428,-0.1252926141023636,0.0,-152.94842529296875,77.26766204833984,-165.41696166992188,85.1852798461914,-0.02827718474761304,-0.01478349526255507,0.043799714228595486,None,20.19225649713005
3892,-161.27166748046875,82.35714721679688,0.9354503131714641,19.047170971613127,1.8109410042743601,1635.7327608307392,-2.3760482992920284,1.0,-0.1160041093826294,0.0,-152.8137664794922,77.47682189941406,-165.18353271484375,85.54788208007812,-0.020044482815633705,-0.010477805520369537,0.04353828986752572,None,20.252787669225025
3893,-161.08262634277344,82.6738052368164,0.918836515606141,18.978930439397892,1.798816725034703,1636.0685901407605,-2.396845404346496,1.0,-0.11112765967845917,0.0,-152.67388916015625,77.68830108642578,-164.94102478027344,85.91448211669922,-0.012082494450678848,-0.006315241862327286,0.04325856440030261,None,20.31816306625727
3894,-160.91714477539062,82.9415512084961,0.9049089820533537,18.935451360057648,1.784911119323418,1636.355309821991,-2.413695309228952,1.0,-0.10921140015125275,0.0,-152.55235290527344,77.86746215820312,-164.7303466796875,86.22506713867188,-0.005376537016195698,-0.0028100675433500523,0.04294049223017041,None,20.393275371183524
3895,-160.73410034179688,83.22762298583984,0.8901761085869263,18.90149706914991,1.7626810394990766,1636.664797110668,-2.4305717251769043,1.0,-0.10295552015304565,0.0,-152.42770385742188,78.0469741821289,-164.51426696777344,86.5362548828125,0.0016966516233598119,0.0008867526866161655,0.042417873432850986,None,20.518520705240505
3896,-160.5579376220703,83.49398040771484,0.8766043733557735,18.882032255814764,1.7429854985324482,1636.955911007147,-2.445333852041038,1.0,-0.09931744635105133,0.0,-152.30047607421875,78.22600555419922,-164.29371643066406,86.84661865234375,0.008187118375919343,0.0042790903960784315,0.04190551327187675,None,20.64357505548439
3897,-160.37966918945312,83.755126953125,0.8634779852379092,18.873189951630803,1.7214341385235663,1637.2442589553489,-2.458811153894868,1.0,-0.09508752822875977,0.0,-152.17259216308594,78.40193176269531,-164.072021484375,87.15160369873047,0.014375729730562085,0.0075140359253399935,0.041381613132941,None,20.773840110492078
3898,-160.189453125,84.02501678466797,0.8501346160702307,18.873969690428183,1.694456043600935,1637.5454873396175,-2.471589386269652,1.0,-0.09028231352567673,0.0,-152.0462646484375,78.57185363769531,-163.85301208496094,87.44617462158203,0.020518927085212985,0.010725888884754828,0.0406333436491402,None,20.964244312722712
3899,-160.00448608398438,84.27964782714844,0.8377517159496892,18.883698421903134,1.6690833539679506,1637.8327169500335,-2.482671232115581,1.0,-0.0869632139801979,0.0,-151.91525268554688,78.74421691894531,-163.62591552734375,87.74496459960938,0.026088502939154573,0.013638623125352887,0.03985901816723746,None,21.166896901583886
3900,-159.8108673095703,84.538330078125,0.8254022385008283,18.901815380600233,1.6423672028150218,1638.127727715615,-2.4928211328049805,1.0,-0.08302223682403564,0.0,-151.77883911132812,78.91969299316406,-163.38943481445312,88.04915618896484,0.03146892247606435,0.016453345695401494,0.03904927158864528,None,21.38523486315889
3901,-159.61614990234375,84.79103088378906,0.8135905198550816,18.927176994608075,1.6124962638935934,1638.419114376734,-2.5016875399928185,1.0,-0.07981272041797638,0.0,-151.65188598632812,79.0794677734375,-163.1693572998047,88.32613372802734,0.03640525067863887,0.019036694563581646,0.03813923605978002,None,21.638866020576188
3902,-159.41848754882812,85.0405044555664,0.8021755456327295,18.95904206317484,1.5821047467766416,1638.709955593336,-2.509446703644704,1.0,-0.0767434686422348,0.0,-151.51388549804688,79.24945068359375,-162.9301300048828,88.62081909179688,0.04096970384275847,0.021426365192094222,0.03708728724799501,None,21.94360407774819
3903,-159.21530151367188,85.2900161743164,0.7910023198583293,18.997468917700246,1.5517695603442991,1639.0041126050028,-2.516188603245172,1.0,-0.0738363265991211,0.0,-151.37252807617188,79.41976165771484,-162.68505859375,88.91605377197266,0.045231202705347286,0.02365834294399058,0.0360112910105692,None,22.26902214878167
3904,-159.0026092529297,85.54413604736328,0.7798982696932439,19.042850404179955,1.5182035881754743,1639.3071899550803,-2.5219719219948846,1.0,-0.07110244780778885,0.0,-151.2349090576172,79.58195495605469,-162.4464874267578,89.19721984863281,0.04921282630345853,0.02574461783205232,0.03487395403964459,None,22.629236295481014
3905,-158.79949951171875,85.78070068359375,0.7698090836405604,19.0903827752198,1.4852145459167403,1639.5924846113141,-2.5264939124950287,1.0,-0.06919592618942261,0.0,-151.0944061279297,79.74401092529297,-162.2029266357422,89.47815704345703,0.052606781320852135,0.027523700275869572,0.033587302696457225,None,23.05859963157071
3906,-158.5753936767578,86.03502655029297,0.7592163604047703,19.146771758361588,1.449813457307778,1639.9028047417958,-2.530283969792345,1.0,-0.0667838379740715,0.0,-150.9397430419922,79.91847229003906,-161.934814453125,89.78060150146484,0.055940302420725674,0.02927180748465517,0.03217831774237014,None,23.558022103279313
3907,-158.34774780273438,86.28678894042969,0.7490014065696079,19.20789548602576,1.413911434760612,1640.2136997776684,-2.533035296672374,1.0,-0.06499645859003067,0.0,-150.79290771484375,80.08040618896484,-161.68026733398438,90.06129455566406,0.0589039807228613,0.03082659011122534,0.03075755943550029,None,24.095977936477098
3908,-158.10777282714844,86.54544830322266,0.7387809932542108,19.275568546036915,1.3741893674280874,1640.537068503953,-2.534809110103971,1.0,-0.0633503645658493,0.0,-150.62782287597656,80.25830841064453,-161.3940887451172,90.36971282958984,0.061616279318348344,0.03225003675737399,0.029086944245567226,None,24.778296392961522
3909,-157.87225341796875,86.79317474365234,0.7292219094165077,19.344729363208227,1.3374012272800595,1640.8505297261445,-2.535623026877256,1.0,-0.06200428679585457,0.0,-150.46588134765625,80.42874145507812,-161.11334228515625,90.6651611328125,0.06396294854142003,0.033482033093436905,0.02739728988614284,None,25.530933260196708
