X_0,Y_0,yaw_0,vx_0,vy_0,yawdot_0,throttle_0,steer_0,last_ts,X_1,Y_1,yaw_1,vx_1,vy_1,yawdot_1
-102.60269165039062,94.21855926513672,-0.0866603687475064,29.065443992864942,0.7387924120419265,0.076184486111421,1.0,0.0473239831626415,0.0201389268040657,-102.0167465209961,94.18189239501952,-0.0844211745805894,29.18420687442294,0.6734805616409456,0.1111873630954843
-100.81424713134766,94.10646057128906,-0.0774836316185546,29.425738254077256,0.5061639705859227,0.1879640752437148,1.0,0.0570370219647884,0.019543157890439,-100.23855590820312,94.07080841064452,-0.0730633168412411,29.539902351968244,0.4101710293921583,0.2261822169218637
-100.23855590820312,94.07080841064452,-0.0730633168412411,29.539902351968244,0.4101710293921583,0.2261822169218637,1.0,0.0594081319868564,0.0201530326157808,-99.64273834228516,94.03449249267578,-0.0678781297152892,29.65674019549411,0.3052285184020546,0.2572906631377967
-97.8636245727539,93.9324722290039,-0.0488801996019107,29.99635389253816,-0.0493966614074024,0.3445421978573299,1.0,0.0616086237132549,0.0219341740012168,-97.20476531982422,93.89805603027344,-0.0407879141524067,30.11824303737199,-0.1909917166806025,0.3689350439663252
-95.3940887451172,93.81597137451172,-0.0167113347999499,30.442403605097287,-0.5916244059810648,0.4142218939324805,1.0,0.0519876629114151,0.0205614287406206,-94.76688385009766,93.79228973388672,-0.0080422128195239,30.55108129428876,-0.7272398225809877,0.4216206028182978
-88.53739166259766,93.71993255615234,0.0673648470270684,31.58583189266652,-1.6747241249475473,0.2855038510265931,1.0,-0.0084499791264534,0.0208924897015094,-87.87494659423828,93.72970581054688,0.0726119443259863,31.69710756852084,-1.7069789516594254,0.2511475354963906
-84.53903198242188,93.82199096679688,0.0859169556515892,32.27724212841749,-1.5959547551872466,0.0399053068710546,1.0,-0.0440983027219772,0.0202499739825725,-83.88356018066406,93.8469696044922,0.0858118856242072,32.39470355482963,-1.521538150790445,-0.0051886499939432
-72.45433807373047,94.29217529296876,-0.0201681168545754,34.29442756853317,1.2226945813322263,-0.4205652006299389,1.0,-0.0283386930823326,0.0196991804987192,-71.77682495117188,94.30320739746094,-0.0282470844180344,34.38923693801884,1.36714986065564,-0.4101169367925865
-69.05559539794922,94.31900024414062,-0.0571333441424447,34.76101224298576,1.8126495453668228,-0.3329662130563499,1.0,-0.0015302620595321,0.0180758964270353,-68.42510223388672,94.3158187866211,-0.0627025466140184,34.84670328151363,1.8794384095583936,-0.3081010390856241
-56.75038528442383,93.92359924316406,-0.0559040248220749,36.51094338057626,0.5064076143756489,0.3297726844368117,1.0,0.059116818010807,0.0211699083447456,-55.97671127319336,93.88932037353516,-0.0482836473565438,36.615725304332095,0.2786662143179099,0.3599627046766366
-48.31343078613281,93.658447265625,0.0376745581636172,37.503162690205926,-1.7719764081385625,0.3921193807046665,1.0,0.0142556885257363,0.0209968760609626,-47.5237922668457,93.65060424804688,0.0455447942348574,37.58451978749815,-1.9133034427157345,0.3748289054233419
-45.20009613037109,93.64839935302734,0.0655892967223666,37.82469927999347,-2.21426610952592,0.2978420719602513,1.0,-0.0074461712501943,0.0197330340743064,-44.45109176635742,93.65424346923828,0.0708964691098117,37.90335839636751,-2.271335667127288,0.2689486253082269
-42.19228363037109,93.68995666503906,0.0829911486213793,38.147884268678446,-2.3214539318523943,0.1667999991474279,1.0,-0.027075570076704,0.0194155797362327,-41.44921112060547,93.70750427246094,0.085512970758981,38.23139581920536,-2.2954569131366,0.1298865226720755
-40.701446533203125,93.72779846191406,0.0872984038880406,38.316981323762434,-2.249103413922075,0.0915681147613746,1.0,-0.0360537730157375,0.0213084183633327,-39.88263320922852,93.75262451171876,0.0884303139303515,38.41225544592414,-2.177874334037133,0.0531203218845519
-39.88263320922852,93.75262451171876,0.0884303139303515,38.41225544592414,-2.177874334037133,0.0531203218845519,1.0,-0.0405664481222629,0.0226986464112997,-39.00834274291992,93.78211975097656,0.0885985008755684,38.515817144194834,-2.07541641824157,0.0074095583573291
-35.14585876464844,93.93938446044922,0.0763817403951559,38.9854429309521,-1.3246439876830158,-0.2084531086838552,1.0,-0.0587465837597847,0.0198983643203973,-34.36912155151367,93.97410583496094,0.0714617666630731,39.0793162156331,-1.1227876627819018,-0.2472551840373865
-31.8587646484375,94.0864028930664,0.0509948119252717,39.37236393766541,-0.3920874597330033,-0.3523377963056958,1.0,-0.055711280554533,0.0189471095800399,-31.11227798461914,94.11865234375,0.0437985803140385,39.45513450219817,-0.1584906630702593,-0.3798063013692668
-18.015140533447266,94.34934997558594,-0.0810640020328139,40.618294607717935,2.6866076895306974,-0.2348560290288275,1.0,0.0239008124917745,0.0234850123524665,-17.057781219482422,94.33367156982422,-0.0855956369436928,40.70382449883759,2.701407120260768,-0.1929585917549187
-13.030435562133787,94.22321319580078,-0.091672446241414,41.09699056249368,2.367117698518543,0.028970302718014,1.0,0.0515495464205741,0.0192584451287984,-12.237117767333984,94.19441986083984,-0.0902604299090756,41.179996158213854,2.227283546002637,0.0733193320070748
-12.237117767333984,94.19441986083984,-0.0902604299090756,41.179996158213854,2.227283546002637,0.0733193320070748,1.0,0.0544207915663719,0.0209477134048938,-11.372754096984863,94.16120147705078,-0.0878156563507612,41.271607832425445,2.0528706788465128,0.1167083734181307
-10.54073429107666,94.12761688232422,-0.0845388863007709,41.36056264185455,1.861761352796873,0.1628102501781161,1.0,0.0586422234773635,0.019849132746458,-9.718531608581545,94.09308624267578,-0.0803598455958402,41.44879447677291,1.6484011169483836,0.21054021645739
-8.950189590454102,94.06002044677734,-0.0757195537124861,41.53084925111352,1.4331668760772385,0.2506117305641276,1.0,0.061054166406393,0.0204430576413869,-8.100378036499023,94.02293395996094,-0.0698360815875262,41.62046294754046,1.1821610166263443,0.2877980499868458
-7.284001350402832,93.98712921142578,-0.0634029621418984,41.70518279048524,0.9224623088647652,0.3282525066224591,1.0,0.0599302873015403,0.0217635333538055,-6.3757171630859375,93.94747924804688,-0.0555498202359052,41.79691013569593,0.6245194224877888,0.3608394729994557
-3.094461679458618,93.81328582763672,-0.0226086397581186,42.100434420718976,-0.5028126916717275,0.4470897649297949,1.0,0.0463578179478645,0.0198398046195507,-2.2585389614105225,93.78298950195312,-0.0135432373268943,42.16972715555618,-0.7853604485350213,0.4569300255251014
