steps,X,Y,yaw,vx,vy,dt,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel,accel,front_left_delta,front_right_delta
1,90.0,93.0,0.0,0.0,0.0,1.6664092084392905,1889.296347001378,1.1345533227280022,1.0,-1.0577282905578613,0.0,90.4774169921875,85.88983917236328,90.52434539794922,100.6597671508789,0.02009738881436009,0.010505469403830287,2.225330770881742e-05,None,100.0,Vector3D(x=0.000000, y=0.000000, z=-9.799998),0.0,0.0
2,90.0,93.0,0.0,0.0,0.0,0.17131565790623426,1889.2963322104472,1.1345533228085922,1.0,0.07682546973228455,0.0,90.4774169921875,85.88983917236328,90.52434539794922,100.6597671508789,0.020097805497555753,0.010505687282514614,2.2253369785781553e-05,None,100.0,Vector3D(x=0.000000, y=0.000000, z=-9.799994),-3.2019097805023193,-5.724591255187988
3,90.0,93.0,0.0,0.0,0.0,0.051755454391241074,1889.296332180689,1.1345533228089497,1.0,0.07682546973228455,0.0,90.4774169921875,85.88983917236328,90.52434539794922,100.6597671508789,0.020097806335875924,0.010505687720862258,2.225336991067562e-05,None,100.0,Vector3D(x=0.000000, y=0.000000, z=-9.800000),-2.4251322746276855,2.2146708965301514
4,90.0,93.0,0.0,0.0,0.0,0.05121427774429321,1889.2963321806656,1.134553322808955,1.0,0.07682546973228455,0.0,90.4774169921875,85.88983917236328,90.52434539794922,100.6597671508789,0.020097806336526865,0.010505687721202627,2.2253369910773906e-05,None,100.0,Vector3D(x=0.000000, y=0.000000, z=-9.800001),5.112330913543701,5.377781867980957
5,90.0,93.0,0.0,0.0,0.0,0.05391503497958183,1889.2963321814711,1.134553322808951,1.0,0.07682546973228455,0.0,90.4774169921875,85.88983917236328,90.52434539794922,100.6597671508789,0.020097806313837993,0.010505687709338888,2.2253369907392906e-05,None,100.0,Vector3D(x=0.000000, y=0.000000, z=-9.799988),5.112330913543701,5.377781867980957
6,90.0,93.0,0.0,0.0,0.0,0.060420721769332886,1889.2963321810078,1.1345533228089417,1.0,0.07682546973228455,0.0,90.4774169921875,85.88983917236328,90.52434539794922,100.6597671508789,0.020097806326899895,0.0105056877161688,2.225336990933772e-05,None,100.0,Vector3D(x=0.489396, y=0.065704, z=68.649483),5.112330913543701,5.377781867980957
7,90.00115203857422,93.00003051757812,5.024729300144141e-07,0.00540428638409417,0.0005921397444289007,0.05193978175520897,1889.2975204740148,1.1345565087702674,1.0,0.07678800076246262,0.0,90.47856140136719,85.88983917236328,90.5254898071289,100.6597671508789,0.020063363365605005,0.010487677915583906,2.2248381138989023e-05,None,100.0,Vector3D(x=-0.396589, y=-1.264356, z=105.622055),5.112243175506592,5.377758502960205
8,90.00189971923828,92.99998474121094,2.0140557030280705e-06,-0.0016824846553571897,-0.015730172732410563,0.04960903711616993,1889.298240370983,1.1346241251285647,1.0,0.07670377194881439,0.0,90.47930908203125,85.88983154296875,90.52623748779297,100.65975952148438,0.020040182426665783,0.010475556903824972,2.2245348180289025e-05,None,100.0,Vector3D(x=0.015626, y=0.258038, z=1.571916),5.109838008880615,5.37509298324585
9,90.002197265625,92.99994659423828,1.1668681602981307e-06,-0.0008968253074845662,-0.0008711421409199247,0.053213659673929214,1889.298539241156,1.13467095374218,1.0,0.07672009617090225,0.0,90.4796142578125,85.88983154296875,90.52654266357422,100.65975952148438,0.020033377761777056,0.01047199883540552,2.2244106881359807e-05,None,100.0,Vector3D(x=0.207795, y=-0.025548, z=-0.192634),5.10460901260376,5.369217872619629
10,90.00800323486328,93.00013732910156,0.00020578842613618614,0.3548302743751899,0.019994016612054296,0.05630248598754406,1889.3044036649344,1.1346498774961142,1.0,0.07623014599084854,0.0,90.48541259765625,85.88981628417969,90.53234100341797,100.65974426269531,0.019476573233427785,0.01018085688436984,2.2212868026506285e-05,None,100.0,Vector3D(x=19.595118, y=0.798023, z=-0.622723),5.083554744720459,5.31331205368042
11,90.06204223632812,93.00218200683594,0.002021185433406784,1.3706325346500798,0.06774199095029323,0.05506093613803387,1889.3588011543472,1.134171076695922,1.0,0.07164259254932404,0.0,90.53944396972656,85.88964080810547,90.58637237548828,100.6595687866211,0.014455241612240505,0.007555602474827438,2.1892392397511822e-05,None,100.0,Vector3D(x=15.055305, y=0.800338, z=-0.848266),4.969387531280518,5.191891670227051
12,90.15019989013672,93.00582122802734,0.004621403725411868,2.049786777629992,0.09585839391430073,0.04941066540777683,1889.4476013135616,1.1330334130605006,1.0,0.06468675285577774,0.0,90.62759399414062,85.88936614990234,90.67452239990234,100.65929412841797,0.00689742209560499,0.0036049894170811095,2.1397591392179438e-05,None,100.0,Vector3D(x=11.435232, y=0.613156, z=-0.802190),4.622870922088623,4.815781116485596
13,90.2768325805664,93.01112365722656,0.00807679386224893,2.618536460038794,0.11210587630649757,0.05309881269931793,1889.575240779111,1.1312036038679254,1.0,0.054844435304403305,0.0,90.75421142578125,85.88896179199219,90.80113983154297,100.65888977050781,-0.0035455531163933666,-0.0018530853672429517,2.0722423950131463e-05,None,100.0,Vector3D(x=8.939489, y=0.531328, z=-0.544243),4.147714614868164,4.307361602783203
