steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel
56,92.60855102539062,93.05162811279297,0.009431477849893639,6.173988622930597,-0.11473198934276066,1891.9431358864147,1.1179989060148332,1.0,-0.04599485173821449,0.0,93.08576965332031,85.88155364990234,93.13269805908203,100.65148162841797,-0.10221302685924169,-0.053633973842987286,9.144392447747166e-06,None,100.0
57,92.71804809570312,93.05089569091797,0.007847455120798378,6.25763526918204,-0.12224230175329916,1892.055249015027,1.117768808442286,1.0,-0.04879964143037796,0.0,93.19526672363281,85.8812026977539,93.24219512939453,100.65113067626953,-0.10491817917471759,-0.055065204598831165,8.619211276269525e-06,None,100.0
58,92.83966827392578,93.04978942871094,0.005967909415826239,6.304594984355489,-0.12819825293883472,1892.1798800071886,1.1175125150707315,1.0,-0.051693450659513474,0.0,93.31689453125,85.88082122802734,93.36382293701172,100.65074920654297,-0.1078253682675639,-0.056604364119078786,8.065113248669614e-06,None,100.0
59,92.98158264160156,93.048095703125,0.0036215513631349676,6.506470308094354,-0.14592136561583008,1892.3254489381095,1.117214467216629,1.0,-0.054942525923252106,0.0,93.45881652832031,85.88037109375,93.50574493408203,100.65029907226562,-0.11110129846751182,-0.05834007082673114,7.3182319525984215e-06,None,100.0
60,93.11729431152344,93.04596710205078,0.001208853291496576,6.670828296619301,-0.15987934360740239,1892.4648011879333,1.1170211645223043,1.0,-0.05804580822587013,0.0,93.59452819824219,85.87993621826172,93.6414566040039,100.64986419677734,-0.11409016944747187,-0.059924942907474646,6.619530095341031e-06,None,100.0
61,93.24492645263672,93.04348754882812,-0.0012122709282040693,6.820097244034877,-0.1723097650718432,1892.5959897269208,1.1169336447961622,1.0,-0.060836683958768845,0.0,93.72216796875,85.87953186035156,93.76909637451172,100.64945983886719,-0.11677088673031553,-0.06134746524649058,5.963073486960272e-06,None,100.0
62,93.37966918945312,93.0404052734375,-0.003916976811139893,6.9638455454783115,-0.18389236930525363,1892.7346276765174,1.116890897172482,1.0,-0.06359858065843582,0.0,93.85691833496094,85.87910461425781,93.90384674072266,100.64903259277344,-0.11948587563026489,-0.06278921291601718,5.277049734723177e-06,None,100.0
63,93.519287109375,93.03670501708984,-0.006858171919023404,7.091148447391153,-0.19338895929986785,1892.8784361452533,1.1168906433300385,1.0,-0.06637265533208847,0.0,93.99654388427734,85.878662109375,94.04347229003906,100.64859008789062,-0.12221744245453421,-0.06424084491433586,4.57943597806315e-06,None,100.0
64,93.67456817626953,93.03202056884766,-0.010226537545606974,7.248187433981872,-0.20725917679086203,1893.038565007371,1.1168901772403728,1.0,-0.06944242119789124,0.0,94.15184020996094,85.87816619873047,94.19876861572266,100.6480941772461,-0.125287394522844,-0.06587363063580365,3.7889540177623737e-06,None,100.0
65,93.82241821289062,93.0269546508789,-0.013590111042674352,7.396447397492553,-0.21867140599645934,1893.1912130264284,1.1169214973351551,1.0,-0.07231214642524719,0.0,94.2997055053711,85.87769317626953,94.34663391113281,100.64762115478516,-0.128126899871595,-0.06738513129083913,3.034134972749031e-06,None,100.0
66,93.97718811035156,93.02098083496094,-0.017259947024803542,7.55329205591612,-0.2311684396304106,1893.3512060668147,1.1170071466213636,1.0,-0.07527591288089752,0.0,94.4544906616211,85.87720489501953,94.50141906738281,100.64713287353516,-0.1310406200196428,-0.06893744809505148,2.4088070050946886e-06,None,100.0
67,94.12349700927734,93.01467895507812,-0.020880780842875275,7.6935727136261765,-0.2424266669991388,1893.5026373619542,1.117144681457301,1.0,-0.07799853384494781,0.0,94.60082244873047,85.87673950195312,94.64775085449219,100.64666748046875,-0.1337182357663864,-0.070365175421391,2.0470923591567042e-06,None,100.0
68,94.2596206665039,93.00823974609375,-0.024368454525848442,7.819812210036594,-0.2525654669558005,1893.6436952464298,1.1173122534035949,1.0,-0.08047033101320267,0.0,94.7369613647461,85.87630462646484,94.78388977050781,100.64623260498047,-0.13616837491772285,-0.07167263721188322,1.8719879690166026e-06,None,100.0
69,94.41015625,93.00047302246094,-0.028356808735540313,7.955364936312693,-0.2632201440572286,1893.7998767979352,1.1175251025487751,1.0,-0.08317252993583679,0.0,94.88751983642578,85.8758316040039,94.9344482421875,100.64575958251953,-0.13883593502805755,-0.07309725966357146,1.8465789077411099e-06,None,100.0
70,94.58695983886719,92.99053192138672,-0.033210686138318735,8.106925744926006,-0.27440958802030513,1893.9835493672645,1.1177418010885805,1.0,-0.0862540453672409,0.0,95.0643539428711,85.8752670288086,95.11128234863281,100.64519500732422,-0.1419244331929983,-0.074748200644437,2.0151125375379265e-06,None,100.0
71,94.75840759277344,92.97998046875,-0.03806349619606652,8.253413694310185,-0.2857177779822589,1894.161966674115,1.1179579073456882,1.0,-0.08925019949674606,0.0,95.23583221435547,85.87472534179688,95.28276062011719,100.6446533203125,-0.1449319918358919,-0.07635747290291187,2.3678802107430256e-06,None,100.0
72,94.90151977539062,92.97042083740234,-0.04224839169420624,8.37160394516666,-0.2950691368294444,1894.311063730723,1.118187979226474,1.0,-0.09172328561544418,0.0,95.37897491455078,85.874267578125,95.4259033203125,100.64419555664062,-0.14740260991608478,-0.07768064551180434,2.7936476639733777e-06,None,100.0
