steps,X,Y,yaw,vx,vy,yawdot,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,last_ts,mpc_time
24,70.0000228881836,-114.9999771118164,0.29234338207835,-1.68287019925482e-05,-6.10165303588192e-05,0.0,1272.6795785641937,-0.8920165918979255,1.0,-0.17536576092243195,0.0,72.28079223632812,-124.7672119140625,68.62295532226562,-106.86712646484375,0.016801055520772934,-1
25,70.00214385986328,-114.99949645996094,0.29216405146844676,0.2433020845523089,-0.026038456861920793,-0.010282857610627145,1272.6817467982887,-0.8920641964176745,1.0,-0.1820390671491623,0.0,72.28292083740234,-124.76676177978516,68.62492370605469,-106.86670684814453,0.017439763993024826,-1
26,70.01109313964844,-114.99759674072266,0.2915133746351132,0.6033519592149393,-0.06448654606676585,-0.03573841532362984,1272.6909385076951,-0.8921390617922166,1.0,-0.18845917284488678,0.0,72.29194641113281,-124.76492309570312,68.6332778930664,-106.86500549316406,0.018206650391221046,-1
27,70.02495574951172,-114.99473571777344,0.2905085972453399,0.8925184947059333,-0.09947632346441843,-0.05646349010678063,1272.7051462590107,-0.8921742738543549,1.0,-0.19478005170822144,0.0,72.30591583251953,-124.76206970214844,68.64620208740234,-106.86235809326172,0.017795169726014137,-1
28,70.04486846923828,-114.99076843261719,0.28892817758594597,1.1466650964157172,-0.1358545274879436,-0.08649291832009703,1272.7255262174099,-0.8920838078886619,1.0,-0.20048870146274567,0.0,72.32593536376953,-124.75798034667969,68.66474151611328,-106.85858154296875,0.018272243440151215,-1
29,70.06840515136719,-114.98617553710938,0.2871233866047129,1.413958590410725,-0.16780775167799572,-0.10326217712194123,1272.749595827227,-0.8918800951637124,1.0,-0.20616000890731812,0.0,72.3495864868164,-124.75313568115234,68.68663024902344,-106.85409545898438,0.01747775450348854,-1
30,70.09671783447266,-114.98080444335938,0.284987564699983,1.667782975568377,-0.2047142925274133,-0.12043699678640966,1272.7785186753351,-0.8914810435620103,1.0,-0.21149271726608276,0.0,72.37800598144531,-124.747314453125,68.71293640136719,-106.84870910644531,0.01773393526673317,-1
31,70.12676239013672,-114.9752426147461,0.2826274047629275,1.8854293261502801,-0.2380217238453407,-0.1426627407942683,1272.8091829551902,-0.8909185897973512,1.0,-0.21660521626472473,0.0,72.40814971923828,-124.74114227294922,68.74083709716797,-106.84298706054688,0.016543632373213768,-1
32,70.16339874267578,-114.9686508178711,0.27968461175838993,2.098156676305468,-0.2705661595805332,-0.1628934139644908,1272.8465365825307,-0.8900407691461427,1.0,-0.22068919241428375,0.0,72.44483947753906,-124.7336196899414,68.77479553222656,-106.83602905273438,0.018065758049488068,-1
33,70.20343780517578,-114.96163940429688,0.2764044628227666,2.293372908672347,-0.30053360286198383,-0.18237786085765997,1272.8873205075624,-0.8888857895137742,1.0,-0.22411122918128967,0.0,72.48493194580078,-124.72539520263672,68.81190490722656,-106.82841491699219,0.017985455691814423,-1
34,70.24674987792969,-114.9542465209961,0.2728052838333086,2.4747587185991,-0.32824331669243456,-0.2002865471406563,1272.931399328732,-0.8874404866732281,1.0,-0.2268075942993164,0.0,72.52825927734375,-124.71650695800781,68.85200500488281,-106.8201904296875,0.017970148473978043,-1
35,70.29270935058594,-114.94664001464844,0.26894930953573964,2.643475387917167,-0.35364207624560134,-0.21667718091806057,1272.9781238474447,-0.8856642188520617,1.0,-0.22879722714424133,0.0,72.57416534423828,-124.70706939697266,68.89449310302734,-106.81145477294922,0.01779594086110592,-1
36,70.34083557128906,-114.93889617919922,0.2648853756465492,2.8012444945377446,-0.37681079250585037,-0.23168368520753027,1273.0270058305118,-0.8835772953249315,1.0,-0.23007246851921082,0.0,72.62222290039062,-124.69717407226562,68.93897247314453,-106.80229949951172,0.01754087209701538,-1
37,70.3953628540039,-114.93038177490234,0.26026267727114644,2.9625485793330735,-0.39950719203029306,-0.2462441687192922,1273.0823360117586,-0.8809461719430727,1.0,-0.22983936965465546,0.0,72.67659759521484,-124.68598175048828,68.98929595947266,-106.79193878173828,0.018772823736071587,-1
38,70.44723510742188,-114.92250061035156,0.2558671631814843,3.103311983623703,-0.4176869181724095,-0.25854184845661676,1273.1349267552605,-0.8782166558045276,1.0,-0.22954438626766205,0.0,72.72828674316406,-124.67532348632812,69.03714752197266,-106.78207397460938,0.01700117066502571,-1
39,70.50025939941406,-114.91465759277344,0.2513859119494784,3.236945420870785,-0.43389855426082735,-0.26936008481084023,1273.1886411337719,-0.8752053118418224,1.0,-0.2285223752260208,0.0,72.78108215332031,-124.6644287109375,69.08600616455078,-106.77198791503906,0.01663665659725666,-1
40,70.56925201416016,-114.9047622680664,0.24558506439733824,3.3988361894012207,-0.4519702529126952,-0.27995521118452715,1273.25846691382,-0.870965103487067,1.0,-0.22420106828212738,0.0,72.84972381591797,-124.6502456665039,69.14954376220703,-106.75886535644531,0.020720627158880234,-1
41,70.63097381591797,-114.89618682861328,0.24046055989353735,3.5344367338260185,-0.4630072365966703,-0.28939419619599555,1273.3208757541063,-0.8668824743315011,1.0,-0.22039984166622162,0.0,72.91107177734375,-124.6375503540039,69.2063217163086,-106.74711608886719,0.017707696184515953,-1
42,70.69579315185547,-114.88739013671875,0.23516369893293787,3.669227190377385,-0.471942397766619,-0.2958660634603604,1273.3863718511411,-0.8623719718776821,1.0,-0.21548953652381897,0.0,72.97545623779297,-124.62421417236328,69.26591491699219,-106.73477172851562,0.017902901396155357,-1
43,70.76261901855469,-114.87852478027344,0.22980899744241323,3.8014843686914808,-0.47819581909753966,-0.30080984871271643,1273.4538514202425,-0.8575029258598474,1.0,-0.20957955718040466,0.0,73.04179382324219,-124.61043548583984,69.32731628417969,-106.72201538085938,0.01780095137655735,-1
44,70.82952880859375,-114.86984252929688,0.22457014345930704,3.928278741126759,-0.48148344133996873,-0.30394360148242616,1273.5213734126246,-0.8524177559801105,1.0,-0.202974334359169,0.0,73.10816955566406,-124.5966567993164,69.38875579833984,-106.70925903320312,0.017236270010471344,-1
45,70.895263671875,-114.86146545410156,0.21955709224712594,4.048170814630996,-0.48197795128387844,-0.305289808419941,1273.5876757823867,-0.8472530650486838,1.0,-0.1958676129579544,0.0,73.17334747314453,-124.58309173583984,69.44908142089844,-106.69670867919922,0.016420630738139153,-1
46,70.96694946289062,-114.85247802734375,0.21425761805970683,4.174138396753923,-0.4799908161091737,-0.30505267247052487,1273.6599469640357,-0.8414541261312396,1.0,-0.18720045685768127,0.0,73.2444076538086,-124.56828308105469,69.51484680175781,-106.68299865722656,0.01737232506275177,-1
47,71.03624725341797,-114.84391021728516,0.20931397548343594,4.292029098962127,-0.474953338914426,-0.3029287240396672,1273.7297827136363,-0.8357090812610032,1.0,-0.17819303274154663,0.0,73.31306457519531,-124.553955078125,69.57839965820312,-106.66973876953125,0.01631949096918106,-1
48,71.10824584960938,-114.83509826660156,0.2043819675921773,4.410760377064535,-0.467048706418723,-0.29889050710624043,1273.8023183006344,-0.8296297838183198,1.0,-0.16819889843463898,0.0,73.3843765258789,-124.53905487060547,69.64440155029297,-106.65594482421875,0.01650105230510235,-1
49,71.18616485595703,-114.82562255859375,0.19929542977866685,4.535328473990024,-0.4557462831440644,-0.2927566262388296,1273.8808018315535,-0.8229652524779905,1.0,-0.15683043003082275,0.0,73.46154022216797,-124.52290344238281,69.7158203125,-106.64099884033203,0.01737462915480137,-1
50,71.26194763183594,-114.81643676757812,0.1946094313931043,4.653137199296889,-0.4415597565587621,-0.2846250050925362,1273.957123276906,-0.8164282460035315,1.0,-0.14519764482975006,0.0,73.53656768798828,-124.5071792602539,69.78526306152344,-106.6264419555664,0.016463762149214745,-1
51,71.34312438964844,-114.80660247802734,0.1898958027112322,4.775749342984375,-0.4237545624662861,-0.2741925085985259,1274.0388713555583,-0.8093926413417735,1.0,-0.1325051486492157,0.0,73.61693572998047,-124.49029541015625,69.85964965820312,-106.6108169555664,0.017190946266055107,-1
52,71.43351745605469,-114.79558563232422,0.18503145575641838,4.90821379203643,-0.40143459048442803,-0.2609404678970838,1274.1299086148401,-0.801588658001571,1.0,-0.11844916641712189,0.0,73.97504425048828,-124.41476440429688,70.19111633300781,-106.54090881347656,0.018641596660017967,-1
53,71.52689361572266,-114.78411102294922,0.18043389096380327,5.041027843505388,-0.3755249273838699,-0.24515473799432136,1274.2239635009687,-0.7935814263039084,1.0,-0.10388658940792084,0.0,74.06723022460938,-124.39522552490234,70.27643585205078,-106.5228271484375,0.01875372603535652,-1
54,71.62645721435547,-114.77166748046875,0.17606487532698742,5.178553325159413,-0.3429099952803093,-0.2243355366953021,1274.3242871451862,-0.7852052677709542,1.0,-0.08881653845310211,0.0,74.16556549072266,-124.37435150146484,70.36744689941406,-106.50350189208984,0.019475361332297325,-1
55,71.71614074707031,-114.76028442382812,0.17255479572074936,5.299776007479419,-0.3125496265733909,-0.20479713069147465,1274.4146855183358,-0.77779334620002,1.0,-0.07460539788007736,0.0,74.25416564941406,-124.35550689697266,70.44945526123047,-106.4860610961914,0.01713930070400238,-1
56,71.81422424316406,-114.74755859375,0.16919220530463125,5.42838511307356,-0.27863375577207716,-0.1835476817655401,1274.5136020255661,-0.7699170538699579,1.0,-0.05993746593594551,0.0,74.35111999511719,-124.33484649658203,70.53919219970703,-106.46693420410156,0.018319983035326004,-1
57,71.90453338623047,-114.73561096191406,0.16650632412150226,5.513091634717812,-0.24689009346762048,-0.16187552562147312,1274.6047204830547,-0.7628528184974631,1.0,-0.045874737203121185,0.0,74.44043731689453,-124.31576538085938,70.62186431884766,-106.44927978515625,0.01659226231276989,-1
58,72.0000991821289,-114.72272491455078,0.1640452636686464,5.537027748858953,-0.21361208542652366,-0.1409551711598954,1274.7011876738318,-0.7555756455351184,1.0,-0.03165058419108391,0.0,74.53498077392578,-124.2955322265625,70.7093734741211,-106.4305419921875,0.01745988056063652,-1
59,72.09480285644531,-114.70965576171875,0.16202379124322178,5.611903357931078,-0.17772005943401536,-0.11806080987867633,1274.7968415400055,-0.7486168756412602,1.0,-0.01769889146089554,0.0,74.62874603271484,-124.27543640136719,70.79615783691406,-106.41194915771484,0.0171222984790802,-1
60,72.19182586669922,-114.69590759277344,0.1604077850937617,5.674922446941326,-0.14037712353564813,-0.09318566629291347,1274.894907605439,-0.7417973327675834,1.0,-0.004065188579261303,0.0,74.7248764038086,-124.25479125976562,70.8851318359375,-106.3928451538086,0.017341788858175278,-1
61,72.29835510253906,-114.68035125732422,0.15916828334341154,5.743879630657385,-0.09933663425742656,-0.06583945769500903,1275.0026726873512,-0.7347122166981781,1.0,0.009294749237596989,0.0,74.83051300048828,-124.23206329345703,70.98290252685547,-106.3718032836914,0.01882612332701683,-1
62,72.39873504638672,-114.6652603149414,0.15848841160662794,5.831941812932629,-0.062206165297797655,-0.03879620618793134,1275.1043025119295,-0.7284126696365397,1.0,0.02185221202671528,0.0,74.93013000488281,-124.21058654785156,71.07511138916016,-106.3519287109375,0.017524180933833122,-1
63,72.50137329101562,-114.64928436279297,0.15825187296755847,5.931835817892459,-0.021228430686580757,-0.013432061786128009,1275.2083284948715,-0.7224580955028287,1.0,0.033696483820676804,0.0,75.03211212158203,-124.18854522705078,71.16950225830078,-106.33152770996094,0.01761000230908394,-1
64,72.59992218017578,-114.63350677490234,0.15854706772963695,6.029369804276195,0.014080142318725786,0.017713125946849026,1275.308297762749,-0.7171246365053611,1.0,0.04455345496535301,0.0,75.1301040649414,-124.16732788085938,71.26020050048828,-106.3118896484375,0.01666531153023243,-1
65,72.70413208007812,-114.61619567871094,0.15922281156673093,6.1546488535401815,0.05412856665399879,0.039085914374807115,1275.4141378902784,-0.7120503785312743,1.0,0.05466308444738388,0.0,75.23384857177734,-124.14482116699219,71.3562240600586,-106.29106140136719,0.017288679257035255,-1
66,72.81287384033203,-114.5975341796875,0.1604425393459872,6.249118511662538,0.09071465117995259,0.06870869918834757,1275.5247031299102,-0.707287337570942,1.0,0.06364408880472183,0.0,75.34223937988281,-124.12126159667969,71.45655059814453,-106.26924896240234,0.017752159386873245,-1
67,72.91497802734375,-114.5794906616211,0.16190519735092918,6.356371920808572,0.12182265903643397,0.08909033736391625,1275.6286266220793,-0.7032756798326296,1.0,0.07186544686555862,0.0,75.4441146850586,-124.09906768798828,71.55084228515625,-106.24870300292969,0.016417695209383965,-1
68,73.03176879882812,-114.55813598632812,0.16408552733537704,6.485921381484923,0.15881833388482058,0.11840835465052295,1275.7476471309071,-0.6993285565665037,1.0,0.07847025990486145,0.0,75.56078338623047,-124.07357788085938,71.65882110595703,-106.22511291503906,0.01841364987194538,-1
69,73.15625762939453,-114.53465270996094,0.16678935156635044,6.566864303182428,0.18697206059219362,0.1395478706298792,1275.8746629418777,-0.6957575752090132,1.0,0.08373920619487762,0.0,75.68528747558594,-124.04633331298828,71.77406311035156,-106.19989776611328,0.019375603646039963,-1
70,73.28153228759766,-114.51033782958984,0.16988783962611675,6.680562179087313,0.21153118439263796,0.1612277657682416,1276.0026236859248,-0.6927604390184525,1.0,0.08773448318243027,0.0,75.81070709228516,-124.018798828125,71.89015197753906,-106.1744155883789,0.0192180797457695,-1
71,73.40682220458984,-114.48529052734375,0.17319500300204757,6.802572421123285,0.23443116846456413,0.17500815080093068,1276.1307541074075,-0.6904038459393468,1.0,0.09069567918777466,0.0,75.93628692626953,-123.99118041992188,72.00638580322266,-106.14884948730469,0.018897196277976036,-1
72,73.52178955078125,-114.46174621582031,0.17649990269105184,6.926690494147468,0.251805816627815,0.19383357885424896,1276.2484469856322,-0.6887257964282589,1.0,0.09209667891263962,0.0,76.0516357421875,-123.96574401855469,72.11314392089844,-106.12530517578125,0.01705019176006317,-1
73,73.6404037475586,-114.43684387207031,0.18007589553426936,7.078286827988294,0.2692947484584045,0.20741659366463058,1276.3700039313542,-0.6875278592691088,1.0,0.09379090368747711,0.0,76.17076110839844,-123.93941497802734,72.22340393066406,-106.10093688964844,0.017240630462765694,-1
74,73.76335144042969,-114.41038513183594,0.18390796796105482,7.229116983890158,0.28555440267234533,0.21900244266589403,1276.4961411701845,-0.6868492709864441,1.0,0.09421169757843018,0.0,76.29434967041016,-123.91204071044922,72.3377914428711,-106.07560729980469,0.017497852444648743,-1
75,73.91808319091797,-114.37630462646484,0.18889645151217993,7.412400590488969,0.29870346229825895,0.23145691086105732,1276.6550565530918,-0.6866594658097058,1.0,0.09200544655323029,0.0,76.4500503540039,-123.87744903564453,72.48190307617188,-106.0435791015625,0.021552536636590958,-1
76,74.04864501953125,-114.34686279296875,0.19316956006023933,7.567418098776466,0.30497356919796226,0.24057942767767293,1276.78929843396,-0.6870818407442421,1.0,0.08982224762439728,0.0,76.58158111572266,-123.84814453125,72.60364532470703,-106.0164566040039,0.01776173710823059,-1
77,74.17414093017578,-114.31805419921875,0.1972731916944288,7.7093788257951115,0.307272937445056,0.24477802557477793,1276.9184438550637,-0.6879103571515525,1.0,0.08687007427215576,0.0,76.70807647705078,-123.81989288330078,72.72073364257812,-105.99031066894531,0.016764706000685692,-1
78,74.3128433227539,-114.28569793701172,0.20175862076039477,7.85875484742135,0.3059163249406869,0.24650292007835956,1277.0612946310787,-0.6892446264367639,1.0,0.0823671743273735,0.0,76.84798431396484,-123.7885513305664,72.85022735595703,-105.9613037109375,0.01819625124335289,-1
79,74.45990753173828,-114.25083923339844,0.20640294067489756,8.009715629003015,0.2998935513235592,0.24514486277521508,1277.2128812356425,-0.6911000821610986,1.0,0.07663130760192871,0.0,76.9964370727539,-123.75521850585938,72.98763275146484,-105.93045043945312,0.018945205956697464,-1
80,74.59783172607422,-114.21771240234375,0.21060264584541166,8.146273529263265,0.2902142968188641,0.2403329620049596,1277.3551425964363,-0.6931726768040551,1.0,0.0705384835600853,0.0,77.13573455810547,-123.72383880615234,73.1165542602539,-105.90140533447266,0.017474528402090073,-1
81,75.40821075439453,-114.01377868652344,0.23370779869926198,8.869070209266033,0.26790980606191517,0.23628253335776617,1278.193174616531,-0.7126180484284522,1.0,0.03711928799748421,0.0,77.95582580566406,-123.53742980957031,73.8756103515625,-105.72887420654297,0.09778612293303013,-1
82,76.46095275878906,-113.73387145996094,0.25446893703016543,9.684296646883686,0.14271408485807324,0.13483567361795396,1279.1813090669039,-0.7550566574420849,1.0,0.006900369189679623,0.0,79.02346801757812,-123.29029846191406,74.8637924194336,-105.50013732910156,0.15397363156080246,-1
83,77.37689971923828,-113.48014068603516,0.2674864018594455,10.321700604490587,0.1279544843547913,0.1373858654806226,0.5217009268809776,-0.7842170188615275,1.0,-0.01312139444053173,0.0,79.95367431640625,-123.0708999633789,75.72476959228516,-105.29705810546875,0.09475112147629261,-1
84,78.55520629882812,-113.14779663085938,0.27548027934548186,11.078147200844327,0.0023441905705938737,0.07004868013639926,1.7464437958193846,-0.8168990044959186,1.0,-0.028122922405600548,0.0,81.15033721923828,-122.78299713134766,76.83236694335938,-105.03059387207031,0.11411888804286718,-1
85,79.64873504638672,-112.84258270263672,0.27371500301692286,11.728066838435712,-0.0653698506196716,-0.017773528757472956,2.8827891112825523,-0.8400095315804911,1.0,-0.02638096734881401,0.0,82.52777862548828,-122.4437484741211,78.10728454589844,-104.71659088134766,0.09932053182274103,-1
86,80.76648712158203,-112.53955841064453,0.2655104528439044,12.351883313700343,-0.088875096484196,-0.08548194706937734,4.042462962991585,-0.8509808532711236,1.0,-0.012220342643558979,0.0,83.65827941894531,-122.15898132324219,79.15364837646484,-104.45301818847656,0.09597991686314344,-1
87,80.96788787841797,-112.48580932617188,0.2639287348934791,12.46108281091186,-0.0703528712570578,-0.09434521547149745,4.251236776363712,-0.8517135287236396,1.0,-0.015564086847007275,0.0,83.86161041259766,-122.1071548461914,79.34185028076172,-104.40504455566406,0.01676521636545658,-1
88,81.18002319335938,-112.4293441772461,0.26238926133584517,12.57480039135582,-0.06011995771138512,-0.08798797324083894,4.471109946933355,-0.8522039830882203,1.0,-0.018642999231815338,0.0,84.07572174072266,-122.0523910522461,79.54002380371094,-104.35436248779297,0.01749640889465809,-1
89,81.40274047851562,-112.3703384399414,0.26082132524406104,12.692794927380662,-0.055877511886258446,-0.0861783780266816,4.701890565248102,-0.8523009413511344,1.0,-0.022252043709158897,0.0,84.30037689208984,-121.99469757080078,79.74795532226562,-104.30096435546875,0.018194077536463737,-1
90,81.61299133300781,-112.31495666503906,0.2593186033094702,12.802905906987803,-0.056661245486626655,-0.08829550623830161,4.919679815880488,-0.8519407281557189,1.0,-0.026606377214193344,0.0,84.5123291015625,-121.94007110595703,79.94413757324219,-104.25039672851562,0.017019234597682953,-1
91,81.83452606201172,-112.25702667236328,0.257643591497108,12.9175393045402,-0.06163537695621368,-0.0942793518966954,5.1490567619808445,-0.8510036366481789,1.0,-0.03102951869368553,0.0,84.7354965209961,-121.88233184814453,80.15068817138672,-104.19696044921875,0.017766475677490234,-1
92,82.049072265625,-112.2013931274414,0.25588439050478573,13.02724083248381,-0.06913631036271584,-0.10318135663162258,5.37108410505411,-0.8494991915882243,1.0,-0.035690899938344955,0.0,84.95146179199219,-121.82623291015625,80.35057830810547,-104.14503479003906,0.017049601301550865,-1
93,82.27342224121094,-112.14378356933594,0.25385434602960244,13.140574540934846,-0.07889424158294212,-0.1149140957018249,5.603117231302134,-0.847228557650436,1.0,-0.04004961624741554,0.0,85.17709350585938,-121.76741790771484,80.5594253540039,-104.09059143066406,0.01766575686633587,-1
94,82.50237274169922,-112.08565521240234,0.25155453998075084,13.254845186289053,-0.0894612698897519,-0.1287725712911787,5.839742404947905,-0.8441137232475099,1.0,-0.04402163624763489,0.0,85.40714263916016,-121.70720672607422,80.77235412597656,-104.03486633300781,0.01785944029688835,-1
95,82.73163604736328,-112.02812194824219,0.24900837488631017,13.367955711454467,-0.09973021646328117,-0.14369017312203458,6.076520058537182,-0.8401845823679299,1.0,-0.04757002741098404,0.0,85.63726806640625,-121.646728515625,80.9853515625,-103.97888946533203,0.017719827592372894,-1
96,82.95526123046875,-111.97272491455078,0.2462886715573372,13.477063190027243,-0.10891364318563745,-0.15877994819830754,6.307289910005732,-0.8355035331173412,1.0,-0.05077044665813446,0.0,85.86151123046875,-121.58757019042969,81.19290161132812,-103.92413330078125,0.017128758132457733,-1
97,83.2078857421875,-111.91106414794922,0.24293004259334056,13.598932780698567,-0.11756183399588149,-0.17524493809504585,6.567747248187268,-0.8291478138685695,1.0,-0.05245713144540787,0.0,86.11454010009766,-121.52054595947266,81.42709350585938,-103.86209869384766,0.019165340811014175,-1
98,83.47732543945312,-111.84627532958984,0.23908380547850724,13.72763884146098,-0.1233393112522636,-0.18994202004701413,6.845285783051042,-0.8212184817504593,1.0,-0.05279869958758354,0.0,86.38407897949219,-121.4488296508789,81.67657470703125,-103.79571533203125,0.020249532535672188,-1
99,83.70851135253906,-111.79158782958984,0.235584511674684,13.837043488527744,-0.1245643843260682,-0.20340545510806907,7.083182146101673,-0.8133733896095322,1.0,-0.053592436015605927,0.0,86.61506652832031,-121.3871078491211,81.89037322998047,-103.73858642578125,0.017203539609909058,-1
100,83.9642105102539,-111.7320785522461,0.23154354754989548,13.956844638929834,-0.12369299172842396,-0.21437853995632095,7.346042780358348,-0.8035721678146772,1.0,-0.052886974066495895,0.0,86.8702392578125,-121.31865692138672,82.12655639648438,-103.67523193359375,0.01884966716170311,-1
101,84.22215270996094,-111.67303466796875,0.22733893217612156,14.076649547063639,-0.11947881500668966,-0.22318773351286156,7.61094319332676,-0.7925403935135296,1.0,-0.05122888833284378,0.0,87.1273422241211,-121.24937438964844,82.36451721191406,-103.6111068725586,0.018838917836546898,-1
102,84.47562408447266,-111.615966796875,0.22313932687414834,14.193403390402333,-0.11211562986406598,-0.22894371309268138,7.870992920327748,-0.7805945177244473,1.0,-0.04896186664700508,0.0,87.37967681884766,-121.18109893798828,82.59807586669922,-103.54791259765625,0.018343396484851837,-1
